#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PRW05857.1	554065.XP_005850475.1	4.8e-209	595.0	COG0639@1|root,KOG0376@2759|Eukaryota,37KC8@33090|Viridiplantae,34HAH@3041|Chlorophyta	3041|Chlorophyta	T	Serine threonine-protein phosphatase	-	-	3.1.3.16	ko:K04460	ko04010,map04010	-	-	-	ko00000,ko00001,ko01000,ko01009	-	-	-	Metallophos
PRW05865.1	554065.XP_005850465.1	0.0	1192.0	COG1236@1|root,KOG1137@2759|Eukaryota,37MSZ@33090|Viridiplantae,34HBQ@3041|Chlorophyta	3041|Chlorophyta	A	CPSF73-100_C	-	-	-	ko:K14403	ko03015,map03015	-	-	-	ko00000,ko00001,ko01000,ko03019,ko03021	-	-	-	Beta-Casp,CPSF73-100_C,Lactamase_B,Lactamase_B_6,RMMBL
PRW05866.1	554065.XP_005850458.1	5.68e-105	315.0	2CE1K@1|root,2QRSK@2759|Eukaryota,37JJE@33090|Viridiplantae,34PAU@3041|Chlorophyta	3041|Chlorophyta	S	Pgr5-like	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05867.1	3075.A0A087SBP4	1.14e-121	362.0	COG2267@1|root,KOG1455@2759|Eukaryota,37VX4@33090|Viridiplantae,34I1F@3041|Chlorophyta	3041|Chlorophyta	I	Serine aminopeptidase, S33	-	-	3.1.1.23	ko:K01054	ko00561,ko01100,ko04714,ko04723,ko04923,map00561,map01100,map04714,map04723,map04923	M00098	R01351	RC00020,RC00041	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	Hydrolase_4
PRW05870.1	554065.XP_005850471.1	2.21e-130	396.0	KOG2756@1|root,KOG2756@2759|Eukaryota,37NR1@33090|Viridiplantae,34HYI@3041|Chlorophyta	3041|Chlorophyta	T	Endonuclease/Exonuclease/phosphatase family	-	-	-	ko:K19619	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Exo_endo_phos
PRW05872.1	3075.A0A087SLZ5	2.05e-152	444.0	COG0500@1|root,KOG1269@2759|Eukaryota,37NT4@33090|Viridiplantae,34HQB@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. Erg6 SMT family	-	-	2.1.1.143	ko:K08242	ko00100,ko01110,map00100,map01110	-	R05776	RC00003,RC01470	ko00000,ko00001,ko01000	-	-	-	CMAS,Methyltransf_11,Sterol_MT_C
PRW05873.1	554065.XP_005847220.1	0.0	993.0	28HK1@1|root,2QPXS@2759|Eukaryota,37NXW@33090|Viridiplantae,34K79@3041|Chlorophyta	3041|Chlorophyta	L	AAA domain	-	-	3.6.4.12	ko:K17680	-	-	-	-	ko00000,ko01000,ko03029	-	-	-	DnaB_C,Toprim_4
PRW05874.1	554065.XP_005850221.1	9.91e-186	555.0	KOG1952@1|root,KOG1952@2759|Eukaryota,37RCZ@33090|Viridiplantae,34KB2@3041|Chlorophyta	3041|Chlorophyta	K	ZnF_NFX	-	-	-	ko:K15683	-	-	-	-	ko00000,ko04121	-	-	-	zf-NF-X1
PRW05875.1	554065.XP_005850220.1	5.65e-253	754.0	COG0612@1|root,KOG0960@2759|Eukaryota,37QB0@33090|Viridiplantae,34GTB@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the peptidase M16 family	-	-	3.4.24.64	ko:K17732	-	-	-	-	ko00000,ko01000,ko01002,ko03029	-	-	-	Peptidase_M16,Peptidase_M16_C
PRW05876.1	554065.XP_005850210.1	1.93e-167	479.0	COG0575@1|root,KOG1440@2759|Eukaryota,37S44@33090|Viridiplantae,34HWX@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the CDS family	-	-	2.7.7.41	ko:K00981	ko00564,ko01100,ko01110,ko04070,map00564,map01100,map01110,map04070	M00093	R01799	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_1
PRW05877.1	554065.XP_005850204.1	2.02e-23	113.0	2E5TI@1|root,2SCJW@2759|Eukaryota,382EM@33090|Viridiplantae,34NVD@3041|Chlorophyta	3041|Chlorophyta	S	BUD22	-	-	-	-	-	-	-	-	-	-	-	-	BUD22
PRW05881.1	554065.XP_005843212.1	4.04e-48	154.0	KOG3480@1|root,KOG3480@2759|Eukaryota,37W37@33090|Viridiplantae,34INA@3041|Chlorophyta	3041|Chlorophyta	U	Tim10/DDP family zinc finger	-	-	-	ko:K17778	-	-	-	-	ko00000,ko02000,ko03029	3.A.8.1	-	-	zf-Tim10_DDP
PRW05883.1	554065.XP_005843184.1	0.0	1291.0	COG5113@1|root,KOG2042@2759|Eukaryota,37JU3@33090|Viridiplantae,34HD9@3041|Chlorophyta	3041|Chlorophyta	O	Ubiquitin elongating factor core	-	-	2.3.2.27	ko:K10597	ko04120,ko04141,map04120,map04141	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	U-box,Ufd2P_core
PRW05888.1	554065.XP_005843177.1	3.16e-116	385.0	COG4886@1|root,2QRRF@2759|Eukaryota,3809H@33090|Viridiplantae,34M7Y@3041|Chlorophyta	3041|Chlorophyta	S	protein kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05889.1	554065.XP_005843177.1	6.99e-114	379.0	COG4886@1|root,2QRRF@2759|Eukaryota,3809H@33090|Viridiplantae,34M7Y@3041|Chlorophyta	3041|Chlorophyta	S	protein kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05899.1	554065.XP_005843198.1	0.0	1078.0	COG0028@1|root,KOG4166@2759|Eukaryota,37P7Q@33090|Viridiplantae,34HHS@3041|Chlorophyta	3041|Chlorophyta	EH	acetolactate synthase	-	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
PRW05900.1	554065.XP_005843198.1	0.0	1089.0	COG0028@1|root,KOG4166@2759|Eukaryota,37P7Q@33090|Viridiplantae,34HHS@3041|Chlorophyta	3041|Chlorophyta	EH	acetolactate synthase	-	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
PRW05901.1	554065.XP_005843216.1	6.09e-157	457.0	KOG4842@1|root,KOG4842@2759|Eukaryota,37JES@33090|Viridiplantae,34KDQ@3041|Chlorophyta	3041|Chlorophyta	D	WLM domain	-	-	-	-	-	-	-	-	-	-	-	-	WLM
PRW05903.1	554065.XP_005843166.1	2.35e-113	342.0	2CMSP@1|root,2QRRU@2759|Eukaryota,3847M@33090|Viridiplantae,34NUB@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1664)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1664
PRW05904.1	554065.XP_005843208.1	6.41e-139	464.0	COG1474@1|root,KOG2227@2759|Eukaryota,37JC8@33090|Viridiplantae,34KUV@3041|Chlorophyta	3041|Chlorophyta	L	Cell division control protein	-	-	-	ko:K02213	ko04110,ko04111,ko04113,map04110,map04111,map04113	-	-	-	ko00000,ko00001,ko03032	-	-	-	AAA_16,AAA_22,Cdc6_C,MBD
PRW05905.1	554065.XP_005843164.1	3.48e-99	297.0	COG2890@1|root,COG5078@1|root,KOG0427@2759|Eukaryota,KOG3191@2759|Eukaryota,37SGK@33090|Viridiplantae,34I8D@3041|Chlorophyta	3041|Chlorophyta	J	Pfam:Methyltransf_26	-	-	2.1.1.297	ko:K19589	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	MTS
PRW05906.1	554065.XP_005843164.1	1.29e-111	334.0	COG2890@1|root,COG5078@1|root,KOG0427@2759|Eukaryota,KOG3191@2759|Eukaryota,37SGK@33090|Viridiplantae,34I8D@3041|Chlorophyta	3041|Chlorophyta	J	Pfam:Methyltransf_26	-	-	2.1.1.297	ko:K19589	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	MTS
PRW05911.1	554065.XP_005851829.1	0.0	1002.0	COG1866@1|root,2QQI5@2759|Eukaryota,37K60@33090|Viridiplantae,34JQE@3041|Chlorophyta	3041|Chlorophyta	G	carboxykinase	-	-	4.1.1.49	ko:K01610	ko00010,ko00020,ko00620,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01130,map01200	M00003,M00170	R00341	RC00002,RC02741	ko00000,ko00001,ko00002,ko01000	-	-	-	PEPCK_ATP
PRW05913.1	554065.XP_005843163.1	5.72e-56	176.0	2E21K@1|root,2S9AK@2759|Eukaryota,37XZD@33090|Viridiplantae,34IV4@3041|Chlorophyta	3041|Chlorophyta	C	Succinate dehydrogenase ubiquinone cytochrome b small subunit	-	-	-	ko:K00237	ko00020,ko00190,ko01100,ko01110,ko01120,ko01130,ko01200,ko04714,ko04932,ko05010,ko05012,ko05016,map00020,map00190,map01100,map01110,map01120,map01130,map01200,map04714,map04932,map05010,map05012,map05016	M00009,M00011,M00148	R02164	RC00045	ko00000,ko00001,ko00002	-	-	-	CybS
PRW05915.1	554065.XP_005850174.1	1.16e-112	335.0	COG1028@1|root,KOG1208@2759|Eukaryota,37ZV3@33090|Viridiplantae,34KQ3@3041|Chlorophyta	3041|Chlorophyta	Q	short chain dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
PRW05916.1	554065.XP_005843202.1	0.0	1442.0	COG4581@1|root,KOG0948@2759|Eukaryota,37HI5@33090|Viridiplantae,34HEC@3041|Chlorophyta	3041|Chlorophyta	A	rRNA-processing arch domain	-	-	3.6.4.13	ko:K12598	ko03018,map03018	M00393	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03019,ko03041	-	-	-	DEAD,DSHCT,Helicase_C,rRNA_proc-arch
PRW05917.1	554065.XP_005843202.1	0.0	1457.0	COG4581@1|root,KOG0948@2759|Eukaryota,37HI5@33090|Viridiplantae,34HEC@3041|Chlorophyta	3041|Chlorophyta	A	rRNA-processing arch domain	-	-	3.6.4.13	ko:K12598	ko03018,map03018	M00393	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03019,ko03041	-	-	-	DEAD,DSHCT,Helicase_C,rRNA_proc-arch
PRW05923.1	3075.A0A087SSH8	6.88e-154	493.0	COG0514@1|root,KOG0351@2759|Eukaryota,37Y0Z@33090|Viridiplantae,34JVY@3041|Chlorophyta	3041|Chlorophyta	L	DEAD-like helicases superfamily	-	-	-	-	-	-	-	-	-	-	-	-	DEAD
PRW05925.1	554065.XP_005851807.1	6.84e-77	253.0	COG2273@1|root,2S1W9@2759|Eukaryota,37XV6@33090|Viridiplantae,34IXY@3041|Chlorophyta	3041|Chlorophyta	G	Glycosyl hydrolases family 16	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_16
PRW05928.1	554065.XP_005843179.1	1.69e-134	407.0	COG0451@1|root,KOG1430@2759|Eukaryota,37NHU@33090|Viridiplantae,34J5H@3041|Chlorophyta	3041|Chlorophyta	EI	RmlD substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	RmlD_sub_bind
PRW05929.1	554065.XP_005843214.1	3.17e-244	684.0	KOG0594@1|root,KOG0594@2759|Eukaryota,37I1U@33090|Viridiplantae,34K5U@3041|Chlorophyta	3041|Chlorophyta	T	Protein tyrosine kinase	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase
PRW05930.1	554065.XP_005843215.1	2.09e-196	565.0	28J73@1|root,2QRJC@2759|Eukaryota,37REM@33090|Viridiplantae,34M6D@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05934.1	554065.XP_005843182.1	2.24e-66	202.0	COG0093@1|root,KOG0901@2759|Eukaryota,3817J@33090|Viridiplantae,34MQE@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uL14 family	-	-	-	-	-	-	-	-	-	-	-	-	Ribosomal_L14
PRW05935.1	554065.XP_005843162.1	1.1e-184	541.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,34N9D@3041|Chlorophyta	3041|Chlorophyta	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
PRW05938.1	554065.XP_005843200.1	1.03e-126	367.0	COG0543@1|root,KOG0534@2759|Eukaryota,37NCB@33090|Viridiplantae,34JR9@3041|Chlorophyta	3041|Chlorophyta	CH	NADH-cytochrome b5 reductase	-	-	1.6.2.2	ko:K00326	ko00520,map00520	-	R00100	-	ko00000,ko00001,ko01000	-	-	-	FAD_binding_6,NAD_binding_1
PRW05939.1	554065.XP_005843210.1	9.61e-37	144.0	2BC62@1|root,2R8R6@2759|Eukaryota,3826P@33090|Viridiplantae,34NE9@3041|Chlorophyta	3041|Chlorophyta	N	KIAA1430 homologue	-	-	-	-	-	-	-	-	-	-	-	-	KIAA1430
PRW05940.1	554065.XP_005843195.1	1.99e-134	419.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,34N9D@3041|Chlorophyta	3041|Chlorophyta	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
PRW05941.1	554065.XP_005843194.1	0.0	2058.0	COG5308@1|root,KOG1900@2759|Eukaryota,37MYC@33090|Viridiplantae,34H5E@3041|Chlorophyta	3041|Chlorophyta	UY	Nup133 N terminal like	-	-	-	ko:K14312	ko03013,map03013	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	Nucleoporin_N
PRW05942.1	554065.XP_005843194.1	0.0	2064.0	COG5308@1|root,KOG1900@2759|Eukaryota,37MYC@33090|Viridiplantae,34H5E@3041|Chlorophyta	3041|Chlorophyta	UY	Nup133 N terminal like	-	-	-	ko:K14312	ko03013,map03013	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	Nucleoporin_N
PRW05944.1	554065.XP_005843191.1	1.46e-80	241.0	COG1813@1|root,KOG3398@2759|Eukaryota,37TRQ@33090|Viridiplantae,34I6W@3041|Chlorophyta	3041|Chlorophyta	K	Helix-turn-helix XRE-family like proteins	MBF1	-	-	ko:K03627	-	-	-	-	ko00000	-	-	-	HTH_3,MBF1
PRW05948.1	554065.XP_005843190.1	1.6e-35	125.0	KOG4267@1|root,KOG4267@2759|Eukaryota,37VG7@33090|Viridiplantae,34NJR@3041|Chlorophyta	3041|Chlorophyta	S	Transmembrane proteins 14C	-	-	-	-	-	-	-	-	-	-	-	-	Tmemb_14
PRW05951.1	248742.XP_005645783.1	1.67e-33	120.0	2EYDH@1|root,2SZX4@2759|Eukaryota,382MV@33090|Viridiplantae,34NIZ@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05952.1	248742.XP_005645783.1	3.35e-36	126.0	2EYDH@1|root,2SZX4@2759|Eukaryota,382MV@33090|Viridiplantae,34NIZ@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW05953.1	554065.XP_005843199.1	5.43e-108	323.0	2DF2K@1|root,2S5RG@2759|Eukaryota,37WEJ@33090|Viridiplantae,34I4A@3041|Chlorophyta	3041|Chlorophyta	S	Peptide methionine sulfoxide reductase	-	-	-	-	-	-	-	-	-	-	-	-	PMSR
PRW18289.1	554065.XP_005850821.1	5.03e-78	246.0	KOG2913@1|root,KOG2913@2759|Eukaryota,37JX4@33090|Viridiplantae,34M2S@3041|Chlorophyta	3041|Chlorophyta	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	-	-	-	-	-	-	-	-	-	-	-	-	PQ-loop
PRW18290.1	3055.EDP09235	6.56e-239	661.0	COG0451@1|root,KOG1429@2759|Eukaryota,37J0N@33090|Viridiplantae,34GQ4@3041|Chlorophyta	3041|Chlorophyta	GM	GDP-mannose 4,6 dehydratase	-	-	5.1.3.18	ko:K10046	ko00053,ko00520,ko01100,ko01110,map00053,map00520,map01100,map01110	M00114	R00889,R07672,R07673	RC00289,RC00403,RC01780	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase
PRW18291.1	554065.XP_005850514.1	1.14e-133	422.0	COG5222@1|root,KOG0314@2759|Eukaryota,37N5V@33090|Viridiplantae,34I4R@3041|Chlorophyta	3041|Chlorophyta	O	DWNN	-	-	2.3.2.27	ko:K10624	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	DWNN,zf-CCHC_2
PRW18292.1	554065.XP_005850817.1	5.53e-264	744.0	COG0020@1|root,2QPJ7@2759|Eukaryota,37PU7@33090|Viridiplantae,34HGR@3041|Chlorophyta	3041|Chlorophyta	E	1-deoxy-D-xylulose 5-phosphate reductoisomerase	DXR	-	1.1.1.267	ko:K00099	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05688	RC01452	ko00000,ko00001,ko00002,ko01000	-	-	-	DXPR_C,DXP_redisom_C,DXP_reductoisom
PRW18293.1	554065.XP_005846556.1	5.55e-268	746.0	COG0235@1|root,COG4229@1|root,KOG2630@2759|Eukaryota,KOG2631@2759|Eukaryota,37RJ7@33090|Viridiplantae,34JKW@3041|Chlorophyta	3041|Chlorophyta	E	Class II Aldolase and Adducin N-terminal domain	-	-	3.1.3.77,4.2.1.109	ko:K16054	ko00270,ko01100,map00270,map01100	M00034	R07392,R07395	RC01939,RC02779	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase_II
PRW18294.1	554065.XP_005846554.1	2.3e-239	679.0	COG0513@1|root,KOG0331@2759|Eukaryota,37PR8@33090|Viridiplantae,34GSH@3041|Chlorophyta	3041|Chlorophyta	A	DEAD-like helicases superfamily	-	-	3.6.4.13	ko:K13179	-	-	-	-	ko00000,ko01000,ko03009,ko03041	-	-	-	DEAD,Helicase_C
PRW18295.1	554065.XP_005850777.1	5.09e-42	144.0	2AJ64@1|root,2RZ6B@2759|Eukaryota,3844W@33090|Viridiplantae,34NEF@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1313)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1313
PRW18296.1	554065.XP_005850826.1	1.46e-126	378.0	COG0697@1|root,KOG3912@2759|Eukaryota,37ZZW@33090|Viridiplantae,34M4U@3041|Chlorophyta	3041|Chlorophyta	EG	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	-	-	-	-	-	-	-	-	-	-	-	-	EamA
PRW18298.1	554065.XP_005850508.1	1e-71	223.0	COG0198@1|root,KOG1708@2759|Eukaryota,37WF0@33090|Viridiplantae,34P60@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal proteins 50S L24/mitochondrial 39S L24	-	-	-	ko:K02895	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,ribosomal_L24
PRW18299.1	554065.XP_005850796.1	1.65e-187	559.0	COG0666@1|root,KOG2319@2759|Eukaryota,37HIB@33090|Viridiplantae,34HU0@3041|Chlorophyta	3041|Chlorophyta	U	Domain present in VPS9	-	-	-	ko:K20131	-	-	-	-	ko00000,ko04131	-	-	-	VPS9
PRW18300.1	554065.XP_005850517.1	1.17e-73	223.0	COG1594@1|root,KOG2907@2759|Eukaryota,37VWR@33090|Viridiplantae,34MNC@3041|Chlorophyta	3041|Chlorophyta	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	-	-	-	ko:K03000	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00182	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko03021	-	-	-	TFIIS_C
PRW18302.1	554065.XP_005850478.1	7.36e-210	584.0	COG0470@1|root,KOG0991@2759|Eukaryota,37MIC@33090|Viridiplantae,34JEF@3041|Chlorophyta	3041|Chlorophyta	L	Replication factor c	RFC2	-	-	ko:K10755	ko03030,ko03420,ko03430,map03030,map03420,map03430	M00289,M00295	-	-	ko00000,ko00001,ko00002,ko03032,ko03036,ko03400	-	-	-	AAA,Rep_fac_C
PRW18303.1	554065.XP_005850808.1	0.0	1056.0	KOG1278@1|root,KOG1277@2759|Eukaryota,37JU6@33090|Viridiplantae,34JJZ@3041|Chlorophyta	3041|Chlorophyta	U	Belongs to the nonaspanin (TM9SF) (TC 9.A.2) family	-	-	-	ko:K17087	-	-	-	-	ko00000,ko04147	-	-	-	EMP70
PRW18306.1	554065.XP_005850783.1	5.15e-273	754.0	COG4870@1|root,KOG4296@1|root,KOG1543@2759|Eukaryota,KOG4296@2759|Eukaryota,37S7C@33090|Viridiplantae,34J7N@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the peptidase C1 family	-	-	3.4.22.15	ko:K01365,ko:K16292	ko04140,ko04142,ko04145,ko04210,ko04612,ko05205,ko05323,ko05418,map04140,map04142,map04145,map04210,map04612,map05205,map05323,map05418	-	-	-	ko00000,ko00001,ko00537,ko01000,ko01002,ko03110	-	-	-	Granulin,Inhibitor_I29,Peptidase_C1
PRW18308.1	554065.XP_005850490.1	2.1e-299	829.0	COG0064@1|root,KOG2438@2759|Eukaryota,37HZP@33090|Viridiplantae,34HEG@3041|Chlorophyta	3041|Chlorophyta	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in chloroplasts and mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho- Glu-tRNA(Gln)	GATB	-	6.3.5.6,6.3.5.7	ko:K02434	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	GatB_N,GatB_Yqey
PRW18309.1	248742.XP_005650942.1	9.07e-194	566.0	COG5163@1|root,KOG2481@2759|Eukaryota,37RNT@33090|Viridiplantae,34HHF@3041|Chlorophyta	3041|Chlorophyta	A	Required for maturation of ribosomal RNAs and formation of the large ribosomal subunit	-	GO:0000463,GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0030684,GO:0030686,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042273,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0046483,GO:0070013,GO:0070545,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990904	-	ko:K14843	-	-	-	-	ko00000,ko03009	-	-	-	BRCT_2,Pescadillo_N
PRW18311.1	3075.A0A087SC94	5.82e-186	539.0	COG0039@1|root,KOG1494@2759|Eukaryota,37JW1@33090|Viridiplantae,34K43@3041|Chlorophyta	3041|Chlorophyta	C	Malate dehydrogenase	-	-	1.1.1.37	ko:K00026	ko00020,ko00270,ko00620,ko00630,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00710,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00171	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	-	Ldh_1_C,Ldh_1_N
PRW18312.1	554065.XP_005850530.1	6.21e-286	808.0	COG0477@1|root,KOG1330@2759|Eukaryota,37Y87@33090|Viridiplantae,34JCU@3041|Chlorophyta	3041|Chlorophyta	EGP	transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
PRW18314.1	554065.XP_005850515.1	4.07e-195	579.0	KOG3745@1|root,KOG3745@2759|Eukaryota,37QD2@33090|Viridiplantae,34N4S@3041|Chlorophyta	3041|Chlorophyta	U	Exocyst complex component Sec10	-	-	-	ko:K19984	-	-	-	-	ko00000,ko04131	-	-	-	Sec10
PRW18317.1	554065.XP_005850806.1	5.77e-105	309.0	28I8R@1|root,2QQJ2@2759|Eukaryota,37QIE@33090|Viridiplantae,34IQA@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW18318.1	3075.A0A087SCB2	2.3e-155	461.0	COG1310@1|root,KOG2880@2759|Eukaryota,37MJY@33090|Viridiplantae,34JW5@3041|Chlorophyta	3041|Chlorophyta	T	JAB/MPN domain	-	-	3.4.19.12	ko:K11866	ko04144,map04144	-	-	-	ko00000,ko00001,ko01000,ko01002,ko04121,ko04131	-	-	-	JAB
PRW18319.1	554065.XP_005850511.1	4.05e-264	747.0	COG0369@1|root,KOG1159@2759|Eukaryota,37MFY@33090|Viridiplantae,34HA2@3041|Chlorophyta	3041|Chlorophyta	C	Component of the cytosolic iron-sulfur (Fe-S) protein assembly (CIA) machinery. Required for the maturation of extramitochondrial Fe-S proteins. Part of an electron transfer chain functioning in an early step of cytosolic Fe-S biogenesis. Transfers electrons from NADPH to the Fe-S cluster of the anamorsin DRE2 homolog	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_1,Flavodoxin_1,NAD_binding_1
PRW18320.1	554065.XP_005850789.1	0.0	1010.0	KOG1938@1|root,KOG1938@2759|Eukaryota,37K9Z@33090|Viridiplantae,34HKB@3041|Chlorophyta	3041|Chlorophyta	D	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	-	-	-	ko:K20305	-	-	-	-	ko00000,ko04131	-	-	-	TRAPPC-Trs85,TRAPPC9-Trs120
PRW18322.1	554065.XP_005850778.1	1.29e-131	392.0	COG0190@1|root,KOG0089@2759|Eukaryota,37Y04@33090|Viridiplantae,34KBM@3041|Chlorophyta	3041|Chlorophyta	H	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	THF_DHG_CYH,THF_DHG_CYH_C
PRW18323.1	3055.EDP06796	2.09e-171	497.0	COG0407@1|root,KOG2872@2759|Eukaryota,37TF6@33090|Viridiplantae,34H96@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the uroporphyrinogen decarboxylase family	HEME3	-	-	-	-	-	-	-	-	-	-	-	URO-D
PRW18324.1	3055.EDO98882	6.71e-48	160.0	COG1358@1|root,KOG3167@2759|Eukaryota,37TXB@33090|Viridiplantae,34I16@3041|Chlorophyta	3041|Chlorophyta	A	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	-	-	-	ko:K11129	ko03008,map03008	M00425	-	-	ko00000,ko00001,ko00002,ko03009,ko03032	-	-	-	Ribosomal_L7Ae
