#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
XP_005842718.1	554065.XP_005842718.1	8.3e-224	617.0	COG0414@1|root,KOG3042@2759|Eukaryota,37KSZ@33090|Viridiplantae,34JEA@3041|Chlorophyta	3041|Chlorophyta	H	Pantoate-beta-alanine ligase	-	-	6.3.2.1	ko:K01918	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R02473	RC00096,RC00141	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_ligase
XP_005842720.1	554065.XP_005842720.1	0.0	1704.0	COG0646@1|root,KOG1579@2759|Eukaryota,37PZ9@33090|Viridiplantae,34JK1@3041|Chlorophyta	3041|Chlorophyta	E	Methionine synthase	-	-	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000	-	-	-	Pterin_bind
XP_005842724.1	554065.XP_005842724.1	2.65e-113	325.0	28KDX@1|root,2QSUS@2759|Eukaryota,37ZNV@33090|Viridiplantae,34KFF@3041|Chlorophyta	554065.XP_005842724.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842725.1	554065.XP_005842725.1	0.0	1889.0	KOG4751@1|root,KOG4751@2759|Eukaryota,37R53@33090|Viridiplantae,34IP6@3041|Chlorophyta	3041|Chlorophyta	L	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1	-	-	-	ko:K06236,ko:K08775	ko03440,ko03460,ko04151,ko04510,ko04512,ko04611,ko04926,ko04933,ko04974,ko05146,ko05165,ko05200,ko05212,ko05224,map03440,map03460,map04151,map04510,map04512,map04611,map04926,map04933,map04974,map05146,map05165,map05200,map05212,map05224	-	-	-	ko00000,ko00001,ko00536,ko03036,ko03400,ko04121,ko04516	-	-	-	BRCA-2_OB1,BRCA-2_helical
XP_005842731.1	554065.XP_005850787.1	1.5e-135	404.0	KOG1938@1|root,KOG1938@2759|Eukaryota,37K9Z@33090|Viridiplantae,34HKB@3041|Chlorophyta	3041|Chlorophyta	D	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	-	-	-	ko:K20305	-	-	-	-	ko00000,ko04131	-	-	-	TRAPPC-Trs85,TRAPPC9-Trs120
XP_005842732.1	554065.XP_005842732.1	4.83e-198	550.0	KOG1938@1|root,KOG1938@2759|Eukaryota,37K9Z@33090|Viridiplantae,34HKB@3041|Chlorophyta	3041|Chlorophyta	D	ER-Golgi trafficking TRAPP I complex 85 kDa subunit	-	-	-	ko:K20305	-	-	-	-	ko00000,ko04131	-	-	-	TRAPPC-Trs85,TRAPPC9-Trs120
XP_005842739.1	554065.XP_005842739.1	1.59e-216	599.0	arCOG03638@1|root,2R7RV@2759|Eukaryota,37Z6X@33090|Viridiplantae,34JGP@3041|Chlorophyta	554065.XP_005842739.1|-	S	Protein of unknown function (DUF1538)	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842740.1	554065.XP_005842740.1	0.0	1222.0	COG1092@1|root,2QS1I@2759|Eukaryota,37IID@33090|Viridiplantae,34H8I@3041|Chlorophyta	3041|Chlorophyta	J	S-adenosylmethionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltrans_SAM
XP_005842743.1	554065.XP_005842743.1	2.28e-127	362.0	COG0456@1|root,KOG3139@2759|Eukaryota,37YAE@33090|Viridiplantae,34K5E@3041|Chlorophyta	2759|Eukaryota	O	to unnamed	-	GO:0003674,GO:0003824,GO:0008080,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747	-	ko:K19001	-	-	-	-	ko00000,ko03036	-	-	-	Acetyltransf_1
XP_005842744.1	554065.XP_005842744.1	8.67e-228	626.0	KOG2131@1|root,KOG2131@2759|Eukaryota,37PYY@33090|Viridiplantae,34KVZ@3041|Chlorophyta	3041|Chlorophyta	BT	to transcription factor jumonji (jmjC)	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_8,JmjC
XP_005842746.1	554065.XP_005842746.1	1.28e-256	702.0	KOG2131@1|root,KOG2131@2759|Eukaryota,37PYY@33090|Viridiplantae,34KVZ@3041|Chlorophyta	3041|Chlorophyta	BT	to transcription factor jumonji (jmjC)	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_8,JmjC
XP_005842748.1	554065.XP_005842748.1	1.2e-207	575.0	COG0477@1|root,KOG1330@2759|Eukaryota,37M7R@33090|Viridiplantae,34H45@3041|Chlorophyta	3041|Chlorophyta	G	transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,OATP
XP_005842749.1	554065.XP_005842749.1	2.11e-220	607.0	28M6J@1|root,2QTPE@2759|Eukaryota,37IHH@33090|Viridiplantae,34HUD@3041|Chlorophyta	3041|Chlorophyta	S	Alpha/beta hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_6,Hydrolase_4
XP_005842750.1	554065.XP_005842750.1	0.0	1315.0	COG0349@1|root,KOG4373@1|root,KOG2206@2759|Eukaryota,KOG4373@2759|Eukaryota,37R1I@33090|Viridiplantae,34MMY@3041|Chlorophyta	3041|Chlorophyta	J	3'-5' exonuclease	-	-	-	ko:K12591,ko:K12951	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	3.A.3	-	-	DNA_pol_A_exo1
XP_005842751.1	554065.XP_005842751.1	0.0	1081.0	KOG1337@1|root,KOG1337@2759|Eukaryota,37S4H@33090|Viridiplantae,34ID6@3041|Chlorophyta	3041|Chlorophyta	S	SET domain-containing protein	-	-	2.1.1.43	ko:K19199	ko00310,map00310	-	R03875,R04866,R04867	RC00003,RC00060,RC00181,RC00496	ko00000,ko00001,ko01000,ko03036	-	-	-	SET
XP_005842754.1	554065.XP_005842754.1	4.54e-205	566.0	2E55Q@1|root,2SC02@2759|Eukaryota,389VE@33090|Viridiplantae,34NQQ@3041|Chlorophyta	2759|Eukaryota	S	to This ORF showed homology with the gene for reverse transcriptase of various retrotransposons (e.g. Rte-1 of Caenorhabditis elegans, FASTA score 175)	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842756.1	554065.XP_005842756.1	8.87e-316	882.0	COG4886@1|root,KOG3683@1|root,KOG0619@2759|Eukaryota,KOG3683@2759|Eukaryota,37M6K@33090|Viridiplantae,34M6Z@3041|Chlorophyta	3041|Chlorophyta	S	DUF1767	-	-	-	ko:K18404	-	-	-	-	ko00000,ko03019,ko03036	-	-	-	RMI1_N
XP_005842757.1	554065.XP_005842757.1	8.89e-307	836.0	COG1012@1|root,KOG2450@2759|Eukaryota,37NHF@33090|Viridiplantae,34GWJ@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the aldehyde dehydrogenase family	-	-	1.2.1.9	ko:K00131	ko00010,ko00030,ko01100,ko01120,ko01200,map00010,map00030,map01100,map01120,map01200	M00308,M00633	R01058	RC00242	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
XP_005842758.1	554065.XP_005842758.1	3.88e-123	350.0	28KZ5@1|root,2QTG1@2759|Eukaryota,37IZT@33090|Viridiplantae,34KUZ@3041|Chlorophyta	3041|Chlorophyta	S	Aminoacyl-tRNA editing domain	-	-	-	-	-	-	-	-	-	-	-	-	tRNA_edit
XP_005842761.1	554065.XP_005842761.1	2.77e-98	293.0	KOG2985@1|root,KOG2985@2759|Eukaryota,37S78@33090|Viridiplantae,34MHW@3041|Chlorophyta	3041|Chlorophyta	S	zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842767.1	554065.XP_005842767.1	2.22e-38	127.0	2D032@1|root,2SCMB@2759|Eukaryota,3823J@33090|Viridiplantae,34NTA@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842770.1	554065.XP_005842770.1	1.47e-148	417.0	COG5253@1|root,KOG0229@2759|Eukaryota,37IC8@33090|Viridiplantae,34J2D@3041|Chlorophyta	3041|Chlorophyta	T	Phosphatidylinositol-4-phosphate 5-Kinase	-	-	2.7.1.68	ko:K00889	ko00562,ko01100,ko04011,ko04070,ko04072,ko04139,ko04144,ko04666,ko04810,ko05231,map00562,map01100,map04011,map04070,map04072,map04139,map04144,map04666,map04810,map05231	M00130	R03469	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	MORN,PIP5K
XP_005842771.1	554065.XP_005842771.1	1.7e-234	645.0	COG0326@1|root,KOG0019@2759|Eukaryota,KOG0020@2759|Eukaryota,37NB8@33090|Viridiplantae,34HGK@3041|Chlorophyta	3041|Chlorophyta	O	Heat Shock Protein	HSP90B	-	-	ko:K09487	ko04141,ko04151,ko04626,ko04657,ko04915,ko04918,ko05200,ko05215,ko05418,map04141,map04151,map04626,map04657,map04915,map04918,map05200,map05215,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	HATPase_c,HSP90
XP_005842772.1	554065.XP_005842772.1	1.33e-203	565.0	COG0443@1|root,KOG0100@2759|Eukaryota,37ISV@33090|Viridiplantae,34GQX@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the heat shock protein 70 family	-	-	-	ko:K09490	ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020	-	-	-	ko00000,ko00001,ko03110,ko04131,ko04147	1.A.33	-	-	HSP70
XP_005842773.1	554065.XP_005842773.1	4.61e-44	143.0	COG5245@1|root,KOG3595@2759|Eukaryota,383MA@33090|Viridiplantae,34JDR@3041|Chlorophyta	3041|Chlorophyta	Z	Flagellar outer dynein arm heavy chain gamma	-	-	-	ko:K10408	ko05016,map05016	-	-	-	ko00000,ko00001,ko04812	-	-	-	AAA_6,AAA_7,AAA_8,AAA_9,DHC_N1,DHC_N2,Dynein_heavy,MT
XP_005842774.1	554065.XP_005842774.1	5.89e-76	226.0	COG5245@1|root,KOG3595@2759|Eukaryota,383MA@33090|Viridiplantae,34JDR@3041|Chlorophyta	3041|Chlorophyta	Z	Flagellar outer dynein arm heavy chain gamma	-	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0005575,GO:0005623,GO:0005929,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0031514,GO:0034622,GO:0035082,GO:0036158,GO:0040011,GO:0042995,GO:0043226,GO:0043933,GO:0044085,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0065003,GO:0070286,GO:0070925,GO:0071840,GO:0120025,GO:0120031,GO:0120036	-	ko:K10408	ko05016,map05016	-	-	-	ko00000,ko00001,ko04812	-	-	-	AAA_5,AAA_6,AAA_7,AAA_8,AAA_9,DHC_N1,DHC_N2,Dynein_heavy,MT
XP_005842792.1	554065.XP_005842792.1	3.82e-138	389.0	COG5398@1|root,KOG4480@2759|Eukaryota,37RTR@33090|Viridiplantae,34HSY@3041|Chlorophyta	3041|Chlorophyta	P	Heme oxygenase	HY1	-	1.14.15.20	ko:K21480	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R11579	RC01270	ko00000,ko00001,ko01000	-	-	-	Heme_oxygenase
XP_005842796.1	554065.XP_005842796.1	5.88e-94	274.0	2E4GS@1|root,2SBD5@2759|Eukaryota,37WRG@33090|Viridiplantae,34IDW@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PS-DH
XP_005842804.1	554065.XP_005842804.1	3.36e-252	694.0	COG0391@1|root,2QUXN@2759|Eukaryota,37QJ6@33090|Viridiplantae,34JC8@3041|Chlorophyta	3041|Chlorophyta	S	Uncharacterised protein family UPF0052	-	-	-	-	-	-	-	-	-	-	-	-	UPF0052
XP_005842806.1	554065.XP_005842806.1	2.32e-310	858.0	KOG2027@1|root,KOG2027@2759|Eukaryota,37HY4@33090|Viridiplantae,34MKF@3041|Chlorophyta	3041|Chlorophyta	Z	Regulator of Vps4 activity in the MVB pathway	-	-	-	ko:K19476	ko04144,map04144	-	-	-	ko00000,ko00001	-	-	-	Ist1
XP_005842807.1	554065.XP_005842807.1	0.0	887.0	COG0697@1|root,KOG2765@2759|Eukaryota,37I8S@33090|Viridiplantae,34I9W@3041|Chlorophyta	3041|Chlorophyta	EG	Thiamine-repressible mitochondrial transport protein	-	-	-	ko:K15289	-	-	-	-	ko00000,ko02000	2.A.7.24.1,2.A.7.24.4,2.A.7.24.6	-	-	EamA
XP_005842808.1	554065.XP_005842808.1	1.69e-134	386.0	COG1836@1|root,KOG4491@2759|Eukaryota,37RCY@33090|Viridiplantae,34HTN@3041|Chlorophyta	3041|Chlorophyta	S	Integral membrane protein DUF92	-	-	-	-	-	-	-	-	-	-	-	-	DUF92
XP_005842809.1	554065.XP_005842809.1	0.0	913.0	COG5056@1|root,KOG0380@2759|Eukaryota,37KI3@33090|Viridiplantae,34KM5@3041|Chlorophyta	3041|Chlorophyta	I	MBOAT, membrane-bound O-acyltransferase family	-	-	2.3.1.20,2.3.1.75,2.3.1.76	ko:K11155	ko00561,ko00830,ko01100,ko04975,map00561,map00830,map01100,map04975	M00089	R02251,R02366,R02367,R08381	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	MBOAT
XP_005842811.1	554065.XP_005842811.1	1.01e-237	657.0	KOG2730@1|root,KOG2730@2759|Eukaryota,37HUD@33090|Viridiplantae,34I5G@3041|Chlorophyta	3041|Chlorophyta	S	RNA cap guanine-N2 methyltransferase	-	-	-	ko:K14292	ko03013,map03013	-	-	-	ko00000,ko00001,ko01000	-	-	-	Methyltransf_15
XP_005842814.1	554065.XP_005842814.1	4.59e-67	206.0	2E2HI@1|root,2S9R4@2759|Eukaryota,380VB@33090|Viridiplantae,34MQ0@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842815.1	554065.XP_005842815.1	4.57e-164	460.0	2CBEU@1|root,2SR2S@2759|Eukaryota,380RX@33090|Viridiplantae,34MEP@3041|Chlorophyta	3041|Chlorophyta	S	TPR repeat	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842816.1	554065.XP_005842816.1	0.0	1774.0	COG5164@1|root,KOG1999@2759|Eukaryota,37PG8@33090|Viridiplantae,34HHV@3041|Chlorophyta	3041|Chlorophyta	K	Transcription elongation factor Spt5	-	-	-	ko:K15172	-	-	-	-	ko00000,ko03019,ko03021	-	-	-	KOW,Spt5-NGN,Spt5_N
XP_005842818.1	554065.XP_005842818.1	0.0	900.0	COG0531@1|root,KOG1286@2759|Eukaryota,37JF4@33090|Viridiplantae,34GZ3@3041|Chlorophyta	3041|Chlorophyta	E	Amino Acid	-	-	-	ko:K03294	-	-	-	-	ko00000	2.A.3.2	-	-	AA_permease_2,AA_permease_C
XP_005842819.1	554065.XP_005842819.1	0.0	999.0	KOG4652@1|root,KOG4652@2759|Eukaryota,37SFW@33090|Viridiplantae,34N2T@3041|Chlorophyta	3041|Chlorophyta	B	HORMA domain	-	-	-	-	-	-	-	-	-	-	-	-	HORMA
XP_005842820.1	554065.XP_005842820.1	1.29e-235	646.0	KOG1407@1|root,KOG1407@2759|Eukaryota,37NES@33090|Viridiplantae,34KKP@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K12880	ko03013,ko03040,map03013,map03040	M00406	-	-	ko00000,ko00001,ko00002,ko03019,ko03041	-	-	-	PD40,WD40
XP_005842821.1	554065.XP_005842821.1	6.78e-174	488.0	2BYX7@1|root,2SGAJ@2759|Eukaryota,37XRH@33090|Viridiplantae,34NJK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842822.1	554065.XP_005842822.1	0.0	1616.0	28WC5@1|root,2R346@2759|Eukaryota,38AFR@33090|Viridiplantae,34NBQ@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842823.1	554065.XP_005842823.1	1.13e-65	202.0	2CPY1@1|root,2R35U@2759|Eukaryota,3845Q@33090|Viridiplantae,34NIJ@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842826.1	554065.XP_005842826.1	3.6e-267	730.0	COG3239@1|root,2QQQ2@2759|Eukaryota,37JVP@33090|Viridiplantae,34J77@3041|Chlorophyta	3041|Chlorophyta	I	Domain of unknown function (DUF3474)	-	-	1.14.19.25,1.14.19.35,1.14.19.36	ko:K10257	-	-	-	-	ko00000,ko01000,ko01004	-	-	iRC1080.CRv4_Au5_s1_g1737_t1	DUF3474,FA_desaturase
XP_005842827.1	554065.XP_005842827.1	0.0	1188.0	COG1131@1|root,KOG0061@2759|Eukaryota,37JEB@33090|Viridiplantae,34JTY@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter	-	-	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	-	-	-	ko00000,ko00001,ko02000,ko04090,ko04147	3.A.1.204	-	-	ABC2_membrane,ABC_tran
XP_005842828.1	554065.XP_005842828.1	0.0	1016.0	COG1162@1|root,2QRR1@2759|Eukaryota,37R7H@33090|Viridiplantae,34HMQ@3041|Chlorophyta	3041|Chlorophyta	S	RsgA GTPase	-	-	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	-	RsgA_GTPase
XP_005842830.1	554065.XP_005842830.1	0.0	2570.0	KOG1525@1|root,KOG1525@2759|Eukaryota,37KXZ@33090|Viridiplantae,34I7M@3041|Chlorophyta	3041|Chlorophyta	D	Sister chromatid cohesion protein PDS5 homolog	-	-	-	ko:K11267	-	-	-	-	ko00000,ko03036	-	-	-	-
XP_005842831.1	554065.XP_005842831.1	1.81e-223	614.0	COG3491@1|root,KOG0143@2759|Eukaryota,37JSZ@33090|Viridiplantae,34JVU@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
XP_005842832.1	554065.XP_005842832.1	0.0	1156.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37KNR@33090|Viridiplantae,34N89@3041|Chlorophyta	3041|Chlorophyta	S	Glyoxal or galactose oxidase	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
XP_005842834.1	554065.XP_005842834.1	1.31e-208	576.0	COG1028@1|root,KOG1208@2759|Eukaryota,3804Z@33090|Viridiplantae,34KYM@3041|Chlorophyta	3041|Chlorophyta	Q	short chain dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
XP_005842836.1	554065.XP_005842836.1	0.0	990.0	KOG2026@1|root,KOG2026@2759|Eukaryota,37HNZ@33090|Viridiplantae,34JGV@3041|Chlorophyta	3041|Chlorophyta	Z	Zn-finger in ubiquitin-hydrolases and other protein	-	-	-	ko:K12847	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	UCH,zf-UBP
XP_005842837.1	554065.XP_005842837.1	1.6e-167	471.0	COG0861@1|root,2QQNF@2759|Eukaryota,37K44@33090|Viridiplantae,34H2E@3041|Chlorophyta	3041|Chlorophyta	P	Integral membrane protein TerC family	-	-	-	-	-	-	-	-	-	-	-	-	TerC
XP_005842838.1	554065.XP_005842838.1	6.85e-265	733.0	COG5139@1|root,KOG1793@2759|Eukaryota,37IA2@33090|Viridiplantae,34I6K@3041|Chlorophyta	3041|Chlorophyta	K	TFIIS helical bundle-like domain	-	-	-	ko:K17498	-	-	-	-	ko00000,ko03021	-	-	-	Med26
XP_005842840.1	554065.XP_005842840.1	0.0	1405.0	COG0025@1|root,KOG3826@2759|Eukaryota,37YZJ@33090|Viridiplantae,34J9K@3041|Chlorophyta	3041|Chlorophyta	P	lithium:proton antiporter activity	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger
XP_005842841.1	554065.XP_005842841.1	0.0	1077.0	KOG3706@1|root,KOG3706@2759|Eukaryota,37SBW@33090|Viridiplantae,34JFQ@3041|Chlorophyta	3041|Chlorophyta	S	Cupin superfamily protein	-	-	1.14.11.27	ko:K16914,ko:K21760	-	-	-	-	ko00000,ko01000,ko03009,ko03036	-	-	-	Cupin_4
XP_005842843.1	554065.XP_005842843.1	1.44e-113	325.0	COG0186@1|root,KOG1728@2759|Eukaryota,37MXS@33090|Viridiplantae,34HQ5@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uS17 family	RPS11	-	-	ko:K02949	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17,Ribosomal_S17_N
XP_005842849.1	554065.XP_005842849.1	8.45e-219	606.0	KOG0401@1|root,KOG0401@2759|Eukaryota,3823W@33090|Viridiplantae,34NU8@3041|Chlorophyta	3041|Chlorophyta	J	translation initiation factor activity	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005842850.1	554065.XP_005842850.1	5.69e-128	366.0	KOG4727@1|root,KOG4727@2759|Eukaryota,37P0M@33090|Viridiplantae,34IA5@3041|Chlorophyta	3041|Chlorophyta	A	Zinc finger matrin-type protein	-	-	-	ko:K12848	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	zf-C2H2_jaz,zf-met
XP_005842851.1	554065.XP_005842851.1	2.91e-182	507.0	COG0529@1|root,KOG0635@2759|Eukaryota,37KPZ@33090|Viridiplantae,34GVR@3041|Chlorophyta	3041|Chlorophyta	P	Catalyzes the synthesis of activated sulfate	-	-	2.7.1.25	ko:K00860	ko00230,ko00920,ko01100,ko01120,map00230,map00920,map01100,map01120	M00176	R00509,R04928	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	APS_kinase
XP_005842852.1	554065.XP_005842852.1	3.01e-274	751.0	COG0258@1|root,KOG2519@2759|Eukaryota,37MC4@33090|Viridiplantae,34H9R@3041|Chlorophyta	3041|Chlorophyta	L	Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic apyrimidinic (AP) site-terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structurs that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double- stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA	FEN1	-	-	ko:K04799	ko03030,ko03410,ko03450,map03030,map03410,map03450	-	-	-	ko00000,ko00001,ko01000,ko03032,ko03400,ko04147	-	-	-	XPG_I,XPG_N
XP_005842860.1	554065.XP_005842860.1	1.86e-141	399.0	COG3145@1|root,2QW9E@2759|Eukaryota,37PTG@33090|Viridiplantae,34MZG@3041|Chlorophyta	3041|Chlorophyta	L	2OG-Fe(II) oxygenase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy_2
XP_005842861.1	554065.XP_005842861.1	3.79e-221	609.0	2CHNC@1|root,2STWH@2759|Eukaryota,381AQ@33090|Viridiplantae,34MSJ@3041|Chlorophyta	3041|Chlorophyta	S	Transglutaminase-like superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Transglut_core2
XP_005842863.1	554065.XP_005842863.1	7.77e-98	284.0	KOG0130@1|root,KOG0130@2759|Eukaryota,37RBM@33090|Viridiplantae,34I7V@3041|Chlorophyta	3041|Chlorophyta	A	RNA recognition motif	-	-	-	ko:K12876	ko03013,ko03015,ko03040,map03013,map03015,map03040	M00430	-	-	ko00000,ko00001,ko00002,ko03019,ko03041	-	-	-	RRM_1
XP_005842864.1	554065.XP_005842864.1	0.0	957.0	COG0517@1|root,KOG1764@2759|Eukaryota,37IKE@33090|Viridiplantae,34KCF@3041|Chlorophyta	3041|Chlorophyta	CG	Glycogen recognition site of AMP-activated protein kinase	-	-	-	ko:K07200	ko04068,ko04152,ko04211,ko04213,ko04371,ko04530,ko04710,ko04714,ko04910,ko04920,ko04921,ko04922,ko04931,ko04932,ko05410,map04068,map04152,map04211,map04213,map04371,map04530,map04710,map04714,map04910,map04920,map04921,map04922,map04931,map04932,map05410	-	-	-	ko00000,ko00001	-	-	-	AMPK1_CBM,CBS
XP_005842866.1	554065.XP_005842866.1	0.0	1582.0	KOG0032@1|root,KOG0032@2759|Eukaryota,37YAT@33090|Viridiplantae,34JSH@3041|Chlorophyta	2759|Eukaryota	T	Protein tyrosine kinase	-	-	2.7.11.1	ko:K13412	ko04626,ko05145,map04626,map05145	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	EF-hand_1,EF-hand_7,Pkinase
XP_005842867.1	554065.XP_005842867.1	0.0	1615.0	KOG1217@1|root,KOG1217@2759|Eukaryota,37WEZ@33090|Viridiplantae,34I9U@3041|Chlorophyta	2759|Eukaryota	T	to MEGF10 protein, partial	-	-	-	-	-	-	-	-	-	-	-	-	Ephrin_rec_like
XP_005842870.1	554065.XP_005842870.1	0.0	1087.0	KOG1217@1|root,KOG1217@2759|Eukaryota,37WEZ@33090|Viridiplantae,34I9U@3041|Chlorophyta	2759|Eukaryota	T	to MEGF10 protein, partial	-	-	-	-	-	-	-	-	-	-	-	-	Ephrin_rec_like
XP_005842874.1	3075.A0A087SS09	3.48e-14	69.3	KOG3469@1|root,KOG3469@2759|Eukaryota,3848T@33090|Viridiplantae,34NZP@3041|Chlorophyta	3041|Chlorophyta	S	mitochondrial electron transport, cytochrome c to oxygen	-	-	-	ko:K02266	ko00190,ko01100,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04260,map04714,map04932,map05010,map05012,map05016	M00154	-	-	ko00000,ko00001,ko00002	3.D.4.11,3.D.4.8	-	-	COX6A
XP_005842875.1	554065.XP_005842875.1	5.37e-289	799.0	KOG2675@1|root,KOG2675@2759|Eukaryota,37KKB@33090|Viridiplantae,34JKV@3041|Chlorophyta	3041|Chlorophyta	TZ	Belongs to the CAP family	-	-	-	ko:K17261	-	-	-	-	ko00000,ko04131,ko04147	-	-	-	CAP_C,CAP_N
XP_005842876.1	554065.XP_005842876.1	0.0	1163.0	28N3Y@1|root,2QUP4@2759|Eukaryota,380BE@33090|Viridiplantae,34MBT@3041|Chlorophyta	3041|Chlorophyta	S	SECIS-binding protein 2. Binds to the SECIS element in the 3'-UTR of some mRNAs encoding selenoproteins. Binding is stimulated by SELB	SBP2	-	-	ko:K19539	-	-	-	-	ko00000,ko03012,ko03019	-	-	-	Ribosomal_L7Ae,zf-met
XP_005842877.1	554065.XP_005842877.1	0.0	1046.0	COG2124@1|root,KOG0684@2759|Eukaryota,37Y5H@33090|Viridiplantae,34JJX@3041|Chlorophyta	3041|Chlorophyta	Q	Cytochrome P450	-	-	-	-	-	-	-	-	-	-	-	-	p450
XP_005842878.1	554065.XP_005842878.1	6.99e-163	462.0	28J90@1|root,2QRMN@2759|Eukaryota,37P04@33090|Viridiplantae,34IPW@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
