#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
scaffold16.g127.t1	248742.XP_005644725.1	3.48e-180	516.0	COG4638@1|root,2QS20@2759|Eukaryota,37QNK@33090|Viridiplantae,34GVF@3041|Chlorophyta	3041|Chlorophyta	P	a oxygenase	CAO	-	1.14.13.122	ko:K13600	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R08203,R08204,R10080	RC00116,RC00269,RC00769	ko00000,ko00001,ko01000	-	-	-	PaO,Rieske
scaffold16.g128.t1	3075.A0A087SIU8	1.19e-60	196.0	2D3T3@1|root,2SSNT@2759|Eukaryota,381MI@33090|Viridiplantae,34N45@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold16.g129.t1	554065.XP_005845854.1	4.71e-86	271.0	COG0494@1|root,KOG4432@2759|Eukaryota,37XRT@33090|Viridiplantae,34KSX@3041|Chlorophyta	3041|Chlorophyta	L	NUDIX domain	-	-	3.6.1.45	ko:K08077	-	-	-	-	ko00000,ko01000	-	-	-	-
scaffold16.g133.t1	248742.XP_005644639.1	4.4e-68	224.0	KOG3080@1|root,KOG3080@2759|Eukaryota,37NRF@33090|Viridiplantae,34HWY@3041|Chlorophyta	3041|Chlorophyta	A	Eukaryotic rRNA processing protein EBP2	-	-	-	ko:K14823	-	-	-	-	ko00000,ko03009	-	-	-	Ebp2
scaffold16.g135.t1	554065.XP_005845849.1	2.59e-68	234.0	KOG3060@1|root,KOG3060@2759|Eukaryota,37JEA@33090|Viridiplantae,34KEC@3041|Chlorophyta	3041|Chlorophyta	S	ER membrane protein complex subunit	-	-	-	-	-	-	-	-	-	-	-	-	TPR_16
scaffold16.g137.t1	554065.XP_005845844.1	4.79e-95	285.0	COG1390@1|root,KOG1664@2759|Eukaryota,37KIE@33090|Viridiplantae,34K8S@3041|Chlorophyta	3041|Chlorophyta	C	Vacuolar	-	-	-	ko:K02150	ko00190,ko01100,ko04145,ko04150,ko04721,ko04966,ko05110,ko05120,ko05323,map00190,map01100,map04145,map04150,map04721,map04966,map05110,map05120,map05323	M00160	-	-	ko00000,ko00001,ko00002	3.A.2.2	-	-	vATP-synt_E
scaffold16.g139.t1	554065.XP_005844385.1	3.54e-56	202.0	KOG3091@1|root,KOG3091@2759|Eukaryota,37S5G@33090|Viridiplantae,34I82@3041|Chlorophyta	3041|Chlorophyta	UY	Nucleoporin complex subunit 54	-	-	-	ko:K14308	ko03013,map03013	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	Nup54
scaffold16.g141.t1	248742.XP_005643260.1	1.51e-194	588.0	COG0826@1|root,2QVE5@2759|Eukaryota,37Z9V@33090|Viridiplantae,34JT9@3041|Chlorophyta	3041|Chlorophyta	O	Collagenase	PEPU32	-	-	-	-	-	-	-	-	-	-	-	DUF3656,Peptidase_U32
scaffold16.g144.t1	3075.A0A087SGS5	1.62e-79	278.0	COG4642@1|root,COG5069@1|root,COG5253@1|root,KOG0229@2759|Eukaryota,KOG0231@2759|Eukaryota,KOG0518@2759|Eukaryota,37ZEW@33090|Viridiplantae,34JN3@3041|Chlorophyta	3041|Chlorophyta	Z	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.	-	-	-	-	-	-	-	-	-	-	-	-	Filamin,MORN
scaffold16.g147.t1	248742.XP_005651545.1	3.88e-63	195.0	KOG1088@1|root,KOG1088@2759|Eukaryota,37UP1@33090|Viridiplantae,34I4T@3041|Chlorophyta	3041|Chlorophyta	S	Trm112p-like protein	-	-	-	ko:K15448	-	-	-	-	ko00000,ko03012,ko03016	-	-	-	Trm112p
scaffold16.g148.t1	554065.XP_005845721.1	3.85e-220	679.0	COG1112@1|root,KOG1801@2759|Eukaryota,37K93@33090|Viridiplantae,34KBJ@3041|Chlorophyta	3041|Chlorophyta	A	COG1112 Superfamily I DNA and RNA helicases and helicase subunits DNA replication, recombination, and repair and Cleavage and polyadenylation specificity factor (CPSF) Clipper subunit and related makorin family Zn-finger proteins	-	-	-	ko:K10706	-	-	-	-	ko00000,ko01000,ko03021	-	-	-	AAA_11,AAA_12
scaffold16.g151.t1	554065.XP_005845726.1	5.95e-178	521.0	COG0545@1|root,KOG0543@2759|Eukaryota,37IRS@33090|Viridiplantae,34H2S@3041|Chlorophyta	3041|Chlorophyta	O	Peptidyl-prolyl cis-trans isomerase	-	-	5.2.1.8	ko:K09571	ko04915,map04915	-	-	-	ko00000,ko00001,ko01000,ko03110	-	-	-	FKBP_C,TPR_19
scaffold16.g153.t1	554065.XP_005847377.1	5.36e-88	273.0	COG0484@1|root,KOG0716@2759|Eukaryota,37HK4@33090|Viridiplantae,34KJN@3041|Chlorophyta	3041|Chlorophyta	O	4Fe-4S single cluster domain	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ,Fer4_13
scaffold16.g154.t1	554065.XP_005848278.1	4.1e-267	746.0	COG0439@1|root,2RN4Y@2759|Eukaryota,37Z96@33090|Viridiplantae,34JVG@3041|Chlorophyta	3041|Chlorophyta	F	ATP-grasp domain	-	-	6.3.2.11	ko:K14755	ko00330,ko00340,ko00410,map00330,map00340,map00410	-	R00910,R00912,R01164,R01991,R03286	RC00064,RC00090	ko00000,ko00001,ko01000	-	-	-	ATP-grasp_4
scaffold16.g156.t1	554065.XP_005845806.1	4.63e-252	754.0	COG0557@1|root,KOG2102@2759|Eukaryota,37MW9@33090|Viridiplantae,34J02@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the RNR ribonuclease family	-	-	-	ko:K18758	-	-	-	-	ko00000,ko01000,ko03019	-	-	-	RNB,Rrp44_CSD1
scaffold16.g158.t1	554065.XP_005843235.1	4.45e-63	213.0	COG0120@1|root,KOG3075@2759|Eukaryota,37QY8@33090|Viridiplantae,34ICX@3041|Chlorophyta	3041|Chlorophyta	G	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	-	-	5.3.1.6	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167,M00580	R01056	RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	Rib_5-P_isom_A
scaffold16.g159.t1	554065.XP_005845732.1	9.62e-149	465.0	COG5104@1|root,KOG0152@2759|Eukaryota,38066@33090|Viridiplantae,34M10@3041|Chlorophyta	3041|Chlorophyta	A	L-lysine 6-monooxygenase (NADPH-requiring)	-	-	-	ko:K12821	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	CS,K_oxygenase
scaffold16.g160.t1	554065.XP_005845731.1	2.44e-164	497.0	COG5104@1|root,KOG0152@2759|Eukaryota,37P76@33090|Viridiplantae,34J2A@3041|Chlorophyta	3041|Chlorophyta	A	FF domain	-	-	-	ko:K12821	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	FF,WW
scaffold13.g161.t1	554065.XP_005844089.1	6.47e-43	155.0	KOG4130@1|root,KOG4130@2759|Eukaryota,37RHQ@33090|Viridiplantae,34N9E@3041|Chlorophyta	3041|Chlorophyta	O	CAAX protease self-immunity	-	-	-	ko:K08658	ko00900,ko01130,map00900,map01130	-	R09845	RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	Abi
scaffold13.g162.t1	554065.XP_005848738.1	1.1e-130	406.0	COG0667@1|root,KOG1575@2759|Eukaryota,37JFU@33090|Viridiplantae,34GVG@3041|Chlorophyta	3041|Chlorophyta	C	aldo keto reductase	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
scaffold13.g164.t1	554065.XP_005843998.1	3.13e-118	348.0	COG0491@1|root,2QPS3@2759|Eukaryota,37IYY@33090|Viridiplantae,34JAI@3041|Chlorophyta	3041|Chlorophyta	S	4Fe-4S single cluster domain of Ferredoxin I	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_13,Lactamase_B
scaffold13.g166.t1	554065.XP_005845567.1	4.54e-96	320.0	COG0277@1|root,2QVGN@2759|Eukaryota,37QTF@33090|Viridiplantae,34NMF@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the oxygen-dependent FAD-linked oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	BBE,FAD_binding_4
scaffold13.g167.t1	554065.XP_005843407.1	8.91e-181	523.0	COG0477@1|root,KOG1330@2759|Eukaryota,37M7R@33090|Viridiplantae,34H45@3041|Chlorophyta	3041|Chlorophyta	G	transporter	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,OATP
scaffold13.g168.t1	554065.XP_005843343.1	3.87e-148	433.0	COG1210@1|root,2QPZV@2759|Eukaryota,37YH8@33090|Viridiplantae,34J1M@3041|Chlorophyta	3041|Chlorophyta	M	GHMP kinases N terminal domain	-	-	2.7.1.6	ko:K00849	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00554,M00632	R01092	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	GHMP_kinases_N
scaffold13.g169.t1	3075.A0A087SAL2	5.15e-31	135.0	COG0099@1|root,KOG3311@2759|Eukaryota,37U1S@33090|Viridiplantae,34I2U@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uS13 family	PRPS13	-	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S13
scaffold13.g170.t1	554065.XP_005844002.1	7.71e-49	174.0	COG0545@1|root,KOG0549@2759|Eukaryota,37TGJ@33090|Viridiplantae,34HX6@3041|Chlorophyta	3041|Chlorophyta	O	isomerase	-	-	5.2.1.8	ko:K01802	-	-	-	-	ko00000,ko01000	-	-	-	FKBP_C
scaffold13.g171.t1	554065.XP_005844095.1	3.55e-126	381.0	COG2897@1|root,KOG1529@2759|Eukaryota,37P5M@33090|Viridiplantae,34JH0@3041|Chlorophyta	3041|Chlorophyta	H	Rhodanese Homology Domain	-	-	2.8.1.1,2.8.1.2	ko:K01011	ko00270,ko00920,ko01100,ko01120,ko04122,map00270,map00920,map01100,map01120,map04122	-	R01931,R03105,R03106	RC00214	ko00000,ko00001,ko01000	-	-	-	Rhodanese
scaffold13.g172.t1	554065.XP_005844090.1	3.5e-24	110.0	KOG3044@1|root,KOG3044@2759|Eukaryota,37Q32@33090|Viridiplantae,34IMB@3041|Chlorophyta	3041|Chlorophyta	S	Coiled-coil domain containing protein (DUF2052)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2052
scaffold13.g175.t1	554065.XP_005843411.1	8.35e-55	192.0	COG2801@1|root,KOG0017@2759|Eukaryota,37U9E@33090|Viridiplantae,34IRU@3041|Chlorophyta	3041|Chlorophyta	L	RecX family	-	-	-	-	-	-	-	-	-	-	-	-	RecX
scaffold13.g176.t1	554065.XP_005845173.1	5.19e-89	275.0	COG0407@1|root,KOG2872@2759|Eukaryota,37RUV@33090|Viridiplantae,34HF1@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the uroporphyrinogen decarboxylase family	HEME1	-	4.1.1.37	ko:K01599	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R03197,R04972	RC00872	ko00000,ko00001,ko00002,ko01000	-	-	-	URO-D
scaffold13.g177.t1	3075.A0A087SNK4	1.91e-122	400.0	COG0439@1|root,2RN4Y@2759|Eukaryota,37Z96@33090|Viridiplantae,34JVG@3041|Chlorophyta	3041|Chlorophyta	F	ATP-grasp domain	-	-	6.3.2.11	ko:K14755	ko00330,ko00340,ko00410,map00330,map00340,map00410	-	R00910,R00912,R01164,R01991,R03286	RC00064,RC00090	ko00000,ko00001,ko01000	-	-	-	ATP-grasp_4
scaffold13.g181.t1	3075.A0A087SF17	4.83e-179	533.0	COG1793@1|root,KOG0967@2759|Eukaryota,37NCU@33090|Viridiplantae,34GSM@3041|Chlorophyta	3041|Chlorophyta	L	DNA ligase	-	-	6.5.1.1,6.5.1.6,6.5.1.7	ko:K10747	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00381,R00382,R10822,R10823	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N
scaffold13.g182.t1	554065.XP_005843349.1	1.69e-120	374.0	COG0750@1|root,2QT40@2759|Eukaryota,37RG2@33090|Viridiplantae,34GT3@3041|Chlorophyta	3041|Chlorophyta	M	Peptidase family M50	-	-	-	-	-	-	-	-	-	-	-	-	PDZ_2,Peptidase_M50
scaffold13.g183.t1	3067.XP_002952730.1	1.47e-127	400.0	COG0661@1|root,KOG1235@2759|Eukaryota,37Z6T@33090|Viridiplantae,34KAV@3041|Chlorophyta	3041|Chlorophyta	S	ABC1 family	-	-	-	-	-	-	-	-	-	-	-	-	ABC1
scaffold13.g185.t1	554065.XP_005852090.1	7.25e-168	474.0	KOG1591@1|root,KOG1591@2759|Eukaryota,37Y8T@33090|Viridiplantae,34J7I@3041|Chlorophyta	3041|Chlorophyta	E	Prolyl 4-hydroxylase alpha subunit homologues.	-	-	1.14.11.2	ko:K00472	ko00330,ko01100,map00330,map01100	-	R01252	RC00478	ko00000,ko00001,ko01000	-	-	-	2OG-FeII_Oxy_3
scaffold13.g186.t1	554065.XP_005843413.1	1.01e-123	373.0	COG0481@1|root,KOG0462@2759|Eukaryota,37KDX@33090|Viridiplantae,34GYX@3041|Chlorophyta	3041|Chlorophyta	J	protein synthesis. May act as a fidelity factor of the translation reaction, by catalyzing a one- codon backward translocation of tRNAs on improperly translocated ribosomes	LEPA	-	-	ko:K03596,ko:K21594	ko05134,map05134	-	-	-	ko00000,ko00001,ko01000,ko03029	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2,LepA_C
scaffold13.g187.t1	554065.XP_005843352.1	1.39e-149	448.0	KOG2601@1|root,KOG2601@2759|Eukaryota,37PQJ@33090|Viridiplantae,34M25@3041|Chlorophyta	3041|Chlorophyta	P	Ferroportin1 (FPN1)	-	-	-	ko:K14685	ko04216,ko04978,map04216,map04978	-	-	-	ko00000,ko00001,ko02000	2.A.100.1	-	-	FPN1
scaffold13.g188.t1	554065.XP_005843415.1	1.35e-55	188.0	COG2091@1|root,KOG0945@2759|Eukaryota,37PPG@33090|Viridiplantae,34KS5@3041|Chlorophyta	3041|Chlorophyta	EH	4'-phosphopantetheinyl transferase superfamily	-	-	-	ko:K06133	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	-	ACPS
scaffold13.g189.t1	554065.XP_005843353.1	6.27e-286	789.0	COG0499@1|root,KOG1370@2759|Eukaryota,37R1E@33090|Viridiplantae,34GWQ@3041|Chlorophyta	3041|Chlorophyta	H	Adenosylhomocysteinase	-	-	3.3.1.1	ko:K01251	ko00270,ko01100,map00270,map01100	M00035	R00192,R04936	RC00056,RC00069,RC01161,RC01243	ko00000,ko00001,ko00002,ko01000,ko01009,ko04147	-	-	iRC1080.CRv4_Au5_s3_g11226_t1	AdoHcyase,AdoHcyase_NAD
scaffold13.g190.t1	248742.XP_005643463.1	1.1e-142	410.0	COG0330@1|root,KOG2620@2759|Eukaryota,37M98@33090|Viridiplantae,34JA1@3041|Chlorophyta	3041|Chlorophyta	C	prohibitin homologues	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
scaffold13.g191.t1	554065.XP_005843417.1	6.27e-89	271.0	28NS1@1|root,2QVC3@2759|Eukaryota,37KMB@33090|Viridiplantae,34JAB@3041|Chlorophyta	3041|Chlorophyta	S	Encodes a close homolog of the Cauliflower OR (Orange) protein. The function of OR is to induce the differentiation of proplastids or other noncolored plastids into chromoplasts for carotenoid accumulation. Both proteins contain a Cysteine-rich	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold13.g192.t1	554065.XP_005843355.1	5.35e-241	691.0	KOG4340@1|root,KOG4340@2759|Eukaryota,37RIM@33090|Viridiplantae,34GVK@3041|Chlorophyta	3041|Chlorophyta	S	Tetratricopeptide repeat	-	-	-	ko:K19683	-	-	-	-	ko00000,ko03036	-	-	-	TPR_19
scaffold13.g194.t1	248742.XP_005649327.1	1.42e-80	263.0	COG0101@1|root,KOG2553@2759|Eukaryota,37QHX@33090|Viridiplantae,34HXH@3041|Chlorophyta	3041|Chlorophyta	J	tRNA pseudouridine synthase	-	-	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
scaffold13.g195.t1	554065.XP_005844554.1	1.51e-87	269.0	28NQV@1|root,2QVAW@2759|Eukaryota,37NUK@33090|Viridiplantae,34HXG@3041|Chlorophyta	3041|Chlorophyta	S	psbP domain-containing protein 4	-	-	-	-	-	-	-	-	-	-	-	-	PsbP
scaffold13.g196.t1	554065.XP_005844457.1	1.61e-127	402.0	COG0515@1|root,KOG0192@2759|Eukaryota,37JYB@33090|Viridiplantae,34H6E@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	2.7.11.1,2.7.11.25	ko:K04424,ko:K14510	ko04010,ko04016,ko04075,map04010,map04016,map04075	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	EDR1,Pkinase_Tyr
scaffold13.g197.t1	70448.A0A090M4F5	4.63e-27	100.0	KOG3468@1|root,KOG3468@2759|Eukaryota,37V8B@33090|Viridiplantae,34MY9@3041|Chlorophyta	3041|Chlorophyta	C	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7)	-	-	-	ko:K03963	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	M00147	-	-	ko00000,ko00001,ko00002	3.D.1.6	-	-	NDUF_B7
scaffold13.g198.t1	3067.XP_002950432.1	4.67e-78	238.0	COG1051@1|root,2S8UU@2759|Eukaryota,3802D@33090|Viridiplantae,34KRZ@3041|Chlorophyta	3041|Chlorophyta	G	NUDIX domain	-	-	3.6.1.55	ko:K03574	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	NUDIX
scaffold13.g199.t1	248742.XP_005649395.1	3.67e-290	847.0	COG0480@1|root,KOG0467@2759|Eukaryota,37PJ1@33090|Viridiplantae,34J4V@3041|Chlorophyta	3041|Chlorophyta	J	Elongation factor G C-terminus	-	-	-	ko:K14536	ko03008,map03008	-	-	-	ko00000,ko00001,ko01000,ko03009	-	-	-	EFG_C,EFG_II,GTP_EFTU,GTP_EFTU_D2
scaffold13.g201.t1	554065.XP_005844555.1	1.05e-134	412.0	KOG1441@1|root,KOG3468@1|root,KOG1441@2759|Eukaryota,KOG3468@2759|Eukaryota,37N4B@33090|Viridiplantae,34KD4@3041|Chlorophyta	3041|Chlorophyta	EG	Triose-phosphate Transporter family	-	-	-	-	-	-	-	-	-	-	-	iRC1080.CRv4_Au5_s8_g15107_t1	TPT
scaffold13.g202.t1	3075.A0A087SJZ5	1.55e-173	530.0	COG0661@1|root,KOG1236@2759|Eukaryota,37HIM@33090|Viridiplantae,34J4M@3041|Chlorophyta	3041|Chlorophyta	K	ABC1 family	-	-	-	ko:K08869	-	-	-	-	ko00000,ko01001	-	-	-	ABC1
scaffold13.g203.t1	554065.XP_005844460.1	2.05e-108	335.0	28KS5@1|root,2QT8A@2759|Eukaryota,3803K@33090|Viridiplantae,34KZ1@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	ko:K16757	-	-	-	-	ko00000,ko03036	-	-	-	-
scaffold13.g204.t1	3075.A0A087SJZ6	1.68e-100	336.0	COG0631@1|root,KOG0698@2759|Eukaryota,37PSJ@33090|Viridiplantae,34KIY@3041|Chlorophyta	3041|Chlorophyta	T	Sigma factor PP2C-like phosphatases	-	-	3.1.3.16	ko:K17500	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C
scaffold13.g205.t1	3067.XP_002956016.1	1.37e-41	159.0	2CJ02@1|root,2SB5T@2759|Eukaryota,37X5M@33090|Viridiplantae,34M5J@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold13.g207.t1	3067.XP_002958644.1	1.77e-59	227.0	KOG2760@1|root,KOG2760@2759|Eukaryota,37KVC@33090|Viridiplantae,34HXN@3041|Chlorophyta	3041|Chlorophyta	U	EAP30/Vps36 family	-	-	-	ko:K12190	ko04144,map04144	M00410	-	-	ko00000,ko00001,ko00002,ko04131,ko04147	-	-	-	EAP30,UBA
scaffold13.g208.t1	3075.A0A087SJY7	1.4e-62	207.0	KOG4619@1|root,KOG4619@2759|Eukaryota,37WRC@33090|Viridiplantae,34IQN@3041|Chlorophyta	3041|Chlorophyta	S	Transmembrane protein 65	-	-	-	-	-	-	-	-	-	-	-	-	TMEM65
scaffold13.g209.t1	554065.XP_005844566.1	1.87e-161	489.0	KOG0771@1|root,KOG0771@2759|Eukaryota,37IAV@33090|Viridiplantae,34IMS@3041|Chlorophyta	3041|Chlorophyta	U	WD40 repeats	-	-	-	ko:K14003	ko04141,map04141	-	-	-	ko00000,ko00001,ko04131	-	-	-	WD40
scaffold13.g210.t1	554065.XP_005844466.1	1.16e-175	518.0	COG2016@1|root,KOG2522@2759|Eukaryota,37NJH@33090|Viridiplantae,34JYK@3041|Chlorophyta	3041|Chlorophyta	J	Translation initiation factor SUI1	-	-	-	ko:K15027	-	-	-	-	ko00000,ko03012	-	-	-	SUI1
scaffold13.g212.t1	248742.XP_005647408.1	9.57e-256	759.0	COG0488@1|root,KOG1242@1|root,KOG0062@2759|Eukaryota,KOG1242@2759|Eukaryota,37SUK@33090|Viridiplantae,34HED@3041|Chlorophyta	3041|Chlorophyta	EJ	ABC transporter	-	-	-	ko:K03235	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,Chromo
scaffold13.g213.t1	554065.XP_005844567.1	0.0	2749.0	COG1204@1|root,KOG0952@2759|Eukaryota,37HZZ@33090|Viridiplantae,34J8K@3041|Chlorophyta	3041|Chlorophyta	A	Sec63 Brl domain	-	-	3.6.4.12	ko:K18663	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DEAD,Helicase_C,Sec63
scaffold13.g214.t1	554065.XP_005844467.1	2.55e-158	453.0	COG0300@1|root,KOG1014@2759|Eukaryota,37TVF@33090|Viridiplantae,34PCS@3041|Chlorophyta	3041|Chlorophyta	Q	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
scaffold13.g219.t1	554065.XP_005851338.1	8.98e-248	785.0	KOG4231@1|root,KOG4231@2759|Eukaryota,37SN8@33090|Viridiplantae,34HBV@3041|Chlorophyta	3041|Chlorophyta	I	Lipolytic acyl hydrolase (LAH)	-	-	-	-	-	-	-	-	-	-	-	-	LRR_4,LRR_8,Patatin
scaffold13.g221.t1	248742.XP_005650127.1	1e-280	839.0	COG1643@1|root,KOG0926@2759|Eukaryota,37KS3@33090|Viridiplantae,34JKQ@3041|Chlorophyta	3041|Chlorophyta	AJ	Helicase associated domain (HA2)  Add an annotation	-	-	3.6.4.13	ko:K14780	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	HA2,Helicase_C,OB_NTP_bind
scaffold13.g222.t1	3055.EDP06247	2.06e-45	159.0	2DHZP@1|root,2S5XQ@2759|Eukaryota,37WAJ@33090|Viridiplantae,34IPP@3041|Chlorophyta	3041|Chlorophyta	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_1
scaffold13.g223.t1	3075.A0A087SIJ7	7.71e-88	276.0	COG0484@1|root,KOG0714@2759|Eukaryota,37ZUD@33090|Viridiplantae,34KE3@3041|Chlorophyta	3041|Chlorophyta	O	DnaJ molecular chaperone homology domain	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ,KH_1
scaffold13.g224.t1	248742.XP_005645495.1	0.0	984.0	COG1501@1|root,KOG1066@2759|Eukaryota,37N36@33090|Viridiplantae,34H52@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyl hydrolase 31 family	-	-	3.2.1.84	ko:K05546	ko00510,ko01100,ko04141,map00510,map01100,map04141	M00073,M00074	R05980,R05981	-	ko00000,ko00001,ko00002,ko01000	-	-	-	Gal_mutarotas_2,Glyco_hydro_31
scaffold13.g225.t1	554065.XP_005844106.1	1.11e-78	254.0	COG0123@1|root,KOG1343@2759|Eukaryota,37N54@33090|Viridiplantae,34JFX@3041|Chlorophyta	3041|Chlorophyta	B	histone deacetylase	-	-	-	-	-	-	-	-	-	-	-	-	Hist_deacetyl
scaffold13.g226.t1	3075.A0A087SIJ1	1.57e-97	300.0	KOG2288@1|root,KOG2288@2759|Eukaryota,37IVY@33090|Viridiplantae,34MWW@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyltransferase 31 family	-	-	2.4.1.134	ko:K00734	ko00532,ko00534,ko01100,map00532,map00534,map01100	M00057	R05927	-	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT31	-	Galactosyl_T
scaffold13.g227.t1	554065.XP_005844014.1	3.44e-157	501.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37KBK@33090|Viridiplantae,34KCP@3041|Chlorophyta	3041|Chlorophyta	S	Pentacotripeptide-repeat region of PRORP	-	-	-	ko:K17710	-	-	-	-	ko00000,ko03016,ko03029	-	-	-	PPR_2,PPR_3
scaffold13.g230.t1	3075.A0A087SII8	4.41e-132	404.0	COG0513@1|root,KOG0333@2759|Eukaryota,37IE7@33090|Viridiplantae,34HT7@3041|Chlorophyta	3041|Chlorophyta	A	helicase superfamily c-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,Helicase_C
scaffold13.g231.t1	554065.XP_005844112.1	2.63e-68	231.0	2EYJD@1|root,2T021@2759|Eukaryota,382SN@33090|Viridiplantae,34NUV@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SnoaL_2
scaffold13.g232.t1	248742.XP_005645146.1	8.66e-296	887.0	COG1643@1|root,KOG0920@2759|Eukaryota,37MUN@33090|Viridiplantae,34JY0@3041|Chlorophyta	3041|Chlorophyta	A	R3H domain	-	-	3.6.4.13	ko:K14442	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	DEAD,HA2,Helicase_C,OB_NTP_bind,R3H
scaffold13.g233.t1	3075.A0A087SII0	1.4e-130	384.0	KOG0768@1|root,KOG0768@2759|Eukaryota,37KH0@33090|Viridiplantae,34JR1@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	-	-	-	ko:K15111	-	-	-	-	ko00000,ko02000	2.A.29.18	-	-	Mito_carr
scaffold13.g234.t1	554065.XP_005844015.1	1.74e-108	346.0	COG1230@1|root,KOG1482@2759|Eukaryota,37ID4@33090|Viridiplantae,34IGA@3041|Chlorophyta	3041|Chlorophyta	P	Cation efflux family	MTP1	-	-	ko:K14689	-	-	-	-	ko00000,ko02000	2.A.4.3.1,2.A.4.3.4	-	-	Cation_efflux
