#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PSC67162.1	554065.XP_005849481.1	6.94e-72	249.0	COG5641@1|root,KOG1601@2759|Eukaryota,388QB@33090|Viridiplantae,34HNR@3041|Chlorophyta	3041|Chlorophyta	K	cheY-homologous receiver domain	-	-	2.3.2.27	ko:K10143,ko:K16240	ko04115,ko04120,ko04712,map04115,map04120,map04712	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	Response_reg,WD40
PSC67163.1	554065.XP_005849246.1	2.85e-58	194.0	COG4992@1|root,KOG1401@2759|Eukaryota,37NS6@33090|Viridiplantae,34GPP@3041|Chlorophyta	2759|Eukaryota	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_3
PSC67168.1	554065.XP_005844569.1	8.48e-52	167.0	COG2351@1|root,KOG3006@2759|Eukaryota,37RS9@33090|Viridiplantae,34N4F@3041|Chlorophyta	3041|Chlorophyta	I	OHCU decarboxylase	-	-	-	-	-	-	-	-	-	-	-	-	OHCU_decarbox
PSC67169.1	554065.XP_005844524.1	3.78e-159	491.0	COG0596@1|root,KOG1454@2759|Eukaryota,37MDX@33090|Viridiplantae,34JMC@3041|Chlorophyta	3041|Chlorophyta	S	Alpha/beta hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_6
PSC67171.1	554065.XP_005844570.1	4.46e-137	400.0	KOG2479@1|root,KOG2479@2759|Eukaryota,37KXQ@33090|Viridiplantae,34J47@3041|Chlorophyta	3041|Chlorophyta	J	mRNA cap-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. In the eIF-3 complex, eif3d specifically recognizes and binds the 7-methylguanosine cap of a subset of mRNAs	-	-	-	ko:K03251	ko03013,map03013	-	-	-	ko00000,ko00001,ko03012	-	-	-	eIF-3_zeta
PSC67172.1	554065.XP_005844476.1	3.5e-268	739.0	COG2319@1|root,KOG0305@2759|Eukaryota,37JEQ@33090|Viridiplantae,34HI1@3041|Chlorophyta	3041|Chlorophyta	DO	Anaphase-promoting complex subunit 4 WD40 domain	CDC20	-	-	ko:K03363	ko04110,ko04111,ko04113,ko04114,ko04120,ko05166,ko05203,map04110,map04111,map04113,map04114,map04120,map05166,map05203	M00389	-	-	ko00000,ko00001,ko00002,ko03036,ko04121	-	-	-	ANAPC4_WD40,WD40
PSC67173.1	554065.XP_005844568.1	5.11e-81	245.0	COG2351@1|root,KOG3006@2759|Eukaryota,37RS9@33090|Viridiplantae,34K8K@3041|Chlorophyta	3041|Chlorophyta	I	HIUase/Transthyretin family	-	-	3.5.2.17,4.1.1.97	ko:K13484	ko00230,ko01100,map00230,map01100	M00546	R06601,R06604	RC01551,RC03393	ko00000,ko00001,ko00002,ko01000,ko02000	9.B.35.1.3	-	-	OHCU_decarbox,Transthyretin
PSC67174.1	554065.XP_005844568.1	4.44e-72	222.0	COG2351@1|root,KOG3006@2759|Eukaryota,37RS9@33090|Viridiplantae,34K8K@3041|Chlorophyta	3041|Chlorophyta	I	HIUase/Transthyretin family	-	-	3.5.2.17,4.1.1.97	ko:K13484	ko00230,ko01100,map00230,map01100	M00546	R06601,R06604	RC01551,RC03393	ko00000,ko00001,ko00002,ko01000,ko02000	9.B.35.1.3	-	-	OHCU_decarbox,Transthyretin
PSC67175.1	554065.XP_005846200.1	1.39e-168	527.0	KOG2228@1|root,KOG2228@2759|Eukaryota,37J7R@33090|Viridiplantae,34II8@3041|Chlorophyta	3041|Chlorophyta	L	origin recognition complex subunit 4	-	-	-	ko:K02606	ko04110,ko04111,ko04113,map04110,map04111,map04113	M00284	-	-	ko00000,ko00001,ko00002,ko03032	-	-	-	AAA,AAA_16,ORC4_C
PSC67177.1	3075.A0A087SQD0	8.6e-120	355.0	COG0024@1|root,KOG2776@2759|Eukaryota,37M9B@33090|Viridiplantae,34HAZ@3041|Chlorophyta	3041|Chlorophyta	J	Metallopeptidase family M24	-	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
PSC67179.1	554065.XP_005846058.1	2.74e-46	149.0	KOG4779@1|root,KOG4779@2759|Eukaryota,37W2V@33090|Viridiplantae,34IWH@3041|Chlorophyta	3041|Chlorophyta	S	Yos1-like	-	-	-	-	-	-	-	-	-	-	-	-	Yos1
PSC67180.1	3055.EDP07161	1.92e-18	87.8	KOG4835@1|root,KOG4835@2759|Eukaryota,3844P@33090|Viridiplantae,34NDH@3041|Chlorophyta	3041|Chlorophyta	S	maturation of 5.8S rRNA	-	-	-	ko:K12592	ko03018,map03018	-	-	-	ko00000,ko00001,ko03019	-	-	-	-
PSC67181.1	3075.A0A087SQD0	2.32e-143	416.0	COG0024@1|root,KOG2776@2759|Eukaryota,37M9B@33090|Viridiplantae,34HAZ@3041|Chlorophyta	3041|Chlorophyta	J	Metallopeptidase family M24	-	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
PSC67182.1	554065.XP_005846057.1	6.94e-113	379.0	KOG1334@1|root,KOG1310@2759|Eukaryota,37NGW@33090|Viridiplantae,34JQM@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K11807	-	-	-	-	ko00000,ko04121	-	-	-	WD40
PSC67183.1	554065.XP_005843162.1	1.12e-180	527.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,34N9D@3041|Chlorophyta	3041|Chlorophyta	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
PSC67186.1	554065.XP_005843195.1	1.69e-137	424.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,34N9D@3041|Chlorophyta	3041|Chlorophyta	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
PSC67190.1	554065.XP_005843478.1	3.74e-66	214.0	COG0415@1|root,KOG0133@2759|Eukaryota,37IU7@33090|Viridiplantae,34J1H@3041|Chlorophyta	3041|Chlorophyta	LT	FAD binding domain of DNA photolyase	-	-	-	ko:K02295	ko04710,map04710	-	-	-	ko00000,ko00001,ko03400	-	-	-	DNA_photolyase,FAD_binding_7
PSC67191.1	3075.A0A087SS18	2.27e-134	389.0	COG0740@1|root,KOG0840@2759|Eukaryota,37I6D@33090|Viridiplantae,34JVI@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the peptidase S14 family	-	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
PSC67192.1	554065.XP_005852279.1	6.52e-98	301.0	COG2518@1|root,KOG1661@2759|Eukaryota,37IWT@33090|Viridiplantae,34KTX@3041|Chlorophyta	3041|Chlorophyta	O	Protein-l-isoaspartate O-methyltransferase	-	-	2.1.1.77	ko:K00573	-	-	-	-	ko00000,ko01000	-	-	-	PCMT
PSC67193.1	554065.XP_005843446.1	4.57e-269	750.0	COG2195@1|root,2QRV8@2759|Eukaryota,37ZBJ@33090|Viridiplantae,34JRC@3041|Chlorophyta	3041|Chlorophyta	E	Peptidase family M20/M25/M40	-	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20
PSC67195.1	554065.XP_005852279.1	1.37e-115	339.0	COG2518@1|root,KOG1661@2759|Eukaryota,37IWT@33090|Viridiplantae,34KTX@3041|Chlorophyta	3041|Chlorophyta	O	Protein-l-isoaspartate O-methyltransferase	-	-	2.1.1.77	ko:K00573	-	-	-	-	ko00000,ko01000	-	-	-	PCMT
PSC67196.1	248742.XP_005649165.1	1.1e-43	166.0	2ERS0@1|root,2SUGV@2759|Eukaryota,381A1@33090|Viridiplantae,34N4D@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC67198.1	554065.XP_005844998.1	1.75e-264	768.0	COG0249@1|root,KOG0217@2759|Eukaryota,37N15@33090|Viridiplantae,34H1Z@3041|Chlorophyta	3041|Chlorophyta	L	ATPase domain of DNA mismatch repair MUTS family	-	-	-	-	-	-	-	-	-	-	-	-	MutS_I,MutS_V
PSC67200.1	554065.XP_005844998.1	0.0	1162.0	COG0249@1|root,KOG0217@2759|Eukaryota,37N15@33090|Viridiplantae,34H1Z@3041|Chlorophyta	3041|Chlorophyta	L	ATPase domain of DNA mismatch repair MUTS family	-	-	-	-	-	-	-	-	-	-	-	-	MutS_I,MutS_V
PSC67201.1	248742.XP_005652007.1	3.27e-155	459.0	COG1041@1|root,KOG2671@2759|Eukaryota,37IMW@33090|Viridiplantae,34H5I@3041|Chlorophyta	3041|Chlorophyta	L	Putative RNA methylase family UPF0020	-	-	2.1.1.214	ko:K15430	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	UPF0020
PSC67204.1	554065.XP_005842908.1	1.8e-43	149.0	2B6AG@1|root,2S0KV@2759|Eukaryota,37V12@33090|Viridiplantae,34NPH@3041|Chlorophyta	3041|Chlorophyta	C	Glutaredoxin-like domain (DUF836)	-	-	-	-	-	-	-	-	-	-	-	-	DUF836
PSC67205.1	3055.EDO96407	1.88e-59	192.0	COG0347@1|root,2RUKA@2759|Eukaryota,37T8G@33090|Viridiplantae,34IET@3041|Chlorophyta	3041|Chlorophyta	K	Nitrogen regulatory protein P-II	-	-	-	-	-	-	-	-	-	-	-	-	P-II
PSC67206.1	554065.XP_005842832.1	3.93e-156	464.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37KNR@33090|Viridiplantae,34N89@3041|Chlorophyta	3041|Chlorophyta	S	Glyoxal or galactose oxidase	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
PSC67210.1	554065.XP_005843194.1	0.0	2029.0	COG5308@1|root,KOG1900@2759|Eukaryota,37MYC@33090|Viridiplantae,34H5E@3041|Chlorophyta	3041|Chlorophyta	UY	Nup133 N terminal like	-	-	-	ko:K14312	ko03013,map03013	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	Nucleoporin_N
PSC67211.1	554065.XP_005842832.1	1.08e-140	427.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37KNR@33090|Viridiplantae,34N89@3041|Chlorophyta	3041|Chlorophyta	S	Glyoxal or galactose oxidase	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
PSC67212.1	554065.XP_005842832.1	1.46e-145	438.0	2CMA6@1|root,2QPS4@2759|Eukaryota,37KNR@33090|Viridiplantae,34N89@3041|Chlorophyta	3041|Chlorophyta	S	Glyoxal or galactose oxidase	-	-	1.2.3.15	ko:K20929	-	-	-	-	ko00000,ko01000	-	-	-	DUF1929,Glyoxal_oxid_N
PSC67218.1	3075.A0A087SHD2	0.0	1448.0	COG0476@1|root,KOG2012@2759|Eukaryota,37Q5I@33090|Viridiplantae,34H3A@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the ubiquitin-activating E1 family	-	-	6.2.1.45	ko:K03178	ko04120,ko05012,map04120,map05012	-	-	-	ko00000,ko00001,ko01000,ko04121,ko04147	-	-	-	E1_4HB,E1_FCCH,E1_UFD,ThiF,UBA_e1_thiolCys
PSC67221.1	554065.XP_005842903.1	1.78e-229	649.0	COG0531@1|root,KOG1287@2759|Eukaryota,37JZU@33090|Viridiplantae,34JK9@3041|Chlorophyta	3041|Chlorophyta	E	Amino Acid	-	-	-	-	-	-	-	-	-	-	-	-	AA_permease_2
PSC67222.1	554065.XP_005842903.1	1.78e-229	649.0	COG0531@1|root,KOG1287@2759|Eukaryota,37JZU@33090|Viridiplantae,34JK9@3041|Chlorophyta	3041|Chlorophyta	E	Amino Acid	-	-	-	-	-	-	-	-	-	-	-	-	AA_permease_2
PSC67230.1	3075.A0A087SMJ0	7.58e-118	374.0	KOG2188@1|root,KOG2188@2759|Eukaryota,37JUA@33090|Viridiplantae,34HS5@3041|Chlorophyta	3041|Chlorophyta	J	pumilio homolog	-	-	-	ko:K14790	-	-	-	-	ko00000,ko03009	-	-	-	-
PSC67232.1	554065.XP_005842911.1	3.36e-83	258.0	KOG4836@1|root,KOG4836@2759|Eukaryota,37QIG@33090|Viridiplantae,34M6T@3041|Chlorophyta	3041|Chlorophyta	S	TIM21	-	-	-	ko:K17796	-	-	-	-	ko00000,ko02000,ko03029	3.A.8.1	-	-	TIM21
PSC67233.1	554065.XP_005842911.1	7.01e-85	262.0	KOG4836@1|root,KOG4836@2759|Eukaryota,37QIG@33090|Viridiplantae,34M6T@3041|Chlorophyta	3041|Chlorophyta	S	TIM21	-	-	-	ko:K17796	-	-	-	-	ko00000,ko02000,ko03029	3.A.8.1	-	-	TIM21
PSC67234.1	554065.XP_005851415.1	0.0	1384.0	KOG1922@1|root,KOG1922@2759|Eukaryota,37M0R@33090|Viridiplantae,34KD3@3041|Chlorophyta	3041|Chlorophyta	TZ	Belongs to the formin-like family	-	-	-	ko:K02184,ko:K05740	ko04320,ko04510,ko04810,ko04933,ko05131,map04320,map04510,map04810,map04933,map05131	-	-	-	ko00000,ko00001,ko04812	-	-	-	FH2
PSC67238.1	554065.XP_005851417.1	8.93e-281	806.0	COG0639@1|root,KOG0376@2759|Eukaryota,389RJ@33090|Viridiplantae,34PE4@3041|Chlorophyta	3041|Chlorophyta	T	CS domain	-	-	-	-	-	-	-	-	-	-	-	-	CS
PSC67239.1	554065.XP_005851416.1	1.21e-176	512.0	COG5274@1|root,KOG0537@2759|Eukaryota,37YQJ@33090|Viridiplantae,34JQC@3041|Chlorophyta	3041|Chlorophyta	C	Cytochrome b5-like Heme/Steroid binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Cyt-b5
PSC67240.1	554065.XP_005851118.1	0.0	1286.0	COG1816@1|root,KOG1096@2759|Eukaryota,37MGB@33090|Viridiplantae,34GP7@3041|Chlorophyta	3041|Chlorophyta	F	Adenosine/AMP deaminase	-	-	3.5.4.6	ko:K01490	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	-	R00181	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
PSC67241.1	554065.XP_005851118.1	0.0	1290.0	COG1816@1|root,KOG1096@2759|Eukaryota,37MGB@33090|Viridiplantae,34GP7@3041|Chlorophyta	3041|Chlorophyta	F	Adenosine/AMP deaminase	-	-	3.5.4.6	ko:K01490	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	-	R00181	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
PSC67244.1	554065.XP_005851116.1	1.74e-126	374.0	COG5232@1|root,KOG2927@2759|Eukaryota,37Q7D@33090|Viridiplantae,34I4V@3041|Chlorophyta	3041|Chlorophyta	U	Translocation protein Sec62	-	-	-	ko:K12275	ko03060,ko04141,map03060,map04141	-	-	-	ko00000,ko00001,ko02044	1.A.15.1,1.A.15.2	-	-	Sec62
PSC67246.1	554065.XP_005851119.1	1.23e-273	754.0	COG0538@1|root,KOG1526@2759|Eukaryota,37I2G@33090|Viridiplantae,34I1R@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the isocitrate and isopropylmalate dehydrogenases family	-	-	1.1.1.42	ko:K00031	ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146	M00009,M00010,M00173,M00740	R00267,R00268,R01899	RC00001,RC00084,RC00114,RC00626,RC02801	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
PSC67247.1	554065.XP_005851115.1	0.0	1314.0	COG1404@1|root,KOG4266@2759|Eukaryota,37KZN@33090|Viridiplantae,34H5N@3041|Chlorophyta	3041|Chlorophyta	O	Subtilase family	-	-	3.4.21.112	ko:K08653	ko04141,map04141	-	-	-	ko00000,ko00001,ko01000,ko01002,ko03110	-	-	-	Peptidase_S8
PSC67253.1	554065.XP_005844917.1	2.22e-79	240.0	KOG3362@1|root,KOG3362@2759|Eukaryota,37HH9@33090|Viridiplantae,34ICW@3041|Chlorophyta	3041|Chlorophyta	S	HIT zinc finger	-	-	-	ko:K11663	-	-	-	-	ko00000,ko03036	-	-	-	zf-HIT
PSC67254.1	3055.EDP03608	6.49e-203	588.0	COG1131@1|root,KOG0061@2759|Eukaryota,37YH9@33090|Viridiplantae,34J9N@3041|Chlorophyta	3041|Chlorophyta	Q	ABC-2 type transporter	-	-	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	-	-	-	ko00000,ko00001,ko02000,ko04090,ko04147	3.A.1.204	-	-	ABC2_membrane,ABC_tran
PSC67255.1	554065.XP_005850391.1	9.7e-84	273.0	COG4870@1|root,KOG1543@2759|Eukaryota,37S7C@33090|Viridiplantae,34J7N@3041|Chlorophyta	33090|Viridiplantae	O	Belongs to the peptidase C1 family	-	-	-	-	-	-	-	-	-	-	-	-	Inhibitor_I29,Peptidase_C1
PSC67256.1	554065.XP_005850365.1	7.92e-91	284.0	COG2116@1|root,2QUGF@2759|Eukaryota,37YQY@33090|Viridiplantae,34JT1@3041|Chlorophyta	3041|Chlorophyta	P	transporter	-	-	-	-	-	-	-	-	-	-	-	-	Form_Nir_trans
PSC67257.1	554065.XP_005845010.1	5.19e-97	316.0	COG0647@1|root,KOG1618@2759|Eukaryota,37R1D@33090|Viridiplantae,34KDY@3041|Chlorophyta	3041|Chlorophyta	G	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_6,Hydrolase_like
PSC67258.1	554065.XP_005845016.1	0.0	1984.0	COG1132@1|root,KOG0054@2759|Eukaryota,37Z22@33090|Viridiplantae,34K0D@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
PSC67260.1	554065.XP_005844913.1	2.52e-121	384.0	28M3I@1|root,2QTKC@2759|Eukaryota,37R4J@33090|Viridiplantae,34HXT@3041|Chlorophyta	3041|Chlorophyta	S	Maltose excess protein	MEX1	-	-	-	-	-	-	-	-	-	-	-	-
PSC67262.1	554065.XP_005845013.1	9.15e-86	274.0	COG5200@1|root,KOG0796@2759|Eukaryota,37J4N@33090|Viridiplantae,34IB6@3041|Chlorophyta	3041|Chlorophyta	A	LUC7 N_terminus	-	-	-	-	-	-	-	-	-	-	-	-	LUC7
PSC67263.1	554065.XP_005845014.1	1.7e-71	217.0	KOG3426@1|root,KOG3426@2759|Eukaryota,37UNH@33090|Viridiplantae,34ITH@3041|Chlorophyta	3041|Chlorophyta	C	NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit	-	-	-	ko:K03950	ko00190,ko01100,ko04714,ko04723,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map04714,map04723,map04932,map05010,map05012,map05016	M00146	-	-	ko00000,ko00001,ko00002	3.D.1.6	-	-	Complex1_LYR
PSC67267.1	554065.XP_005843560.1	1.12e-144	433.0	KOG2050@1|root,KOG2050@2759|Eukaryota,37IYI@33090|Viridiplantae,34GVM@3041|Chlorophyta	3041|Chlorophyta	J	Pumilio-like repeats	-	-	-	ko:K14844	-	-	-	-	ko00000,ko03009,ko03019	-	-	-	CPL,PUF
PSC67268.1	554065.XP_005851889.1	5.3e-53	178.0	KOG1441@1|root,KOG1441@2759|Eukaryota,37YCV@33090|Viridiplantae,34KBS@3041|Chlorophyta	3041|Chlorophyta	EG	Drug Metabolite transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	TPT
PSC67270.1	554065.XP_005851792.1	2.17e-38	145.0	KOG1021@1|root,KOG1021@2759|Eukaryota,37YGD@33090|Viridiplantae,34JSN@3041|Chlorophyta	3041|Chlorophyta	GMW	belongs to the family of exostosin-like glycosyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Exostosin
PSC67271.1	554065.XP_005843368.1	1.04e-32	125.0	KOG1021@1|root,KOG1021@2759|Eukaryota,37YGD@33090|Viridiplantae,34JSN@3041|Chlorophyta	3041|Chlorophyta	GMW	belongs to the family of exostosin-like glycosyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Exostosin
PSC67274.1	3067.XP_002949645.1	1.29e-53	179.0	KOG2186@1|root,KOG2186@2759|Eukaryota,37P4W@33090|Viridiplantae,34I1P@3041|Chlorophyta	3041|Chlorophyta	D	LYAR-type C2HC zinc finger	-	-	-	ko:K15263	-	-	-	-	ko00000,ko03009	-	-	-	zf-LYAR,zf-met
PSC67276.1	554065.XP_005843609.1	3.77e-131	383.0	COG0724@1|root,KOG0113@2759|Eukaryota,37MZZ@33090|Viridiplantae,34K8Q@3041|Chlorophyta	3041|Chlorophyta	A	U1 small nuclear ribonucleoprotein	snRNP	-	-	ko:K11093	ko03040,map03040	M00351	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	RRM_1,U1snRNP70_N
PSC67277.1	554065.XP_005844198.1	9.42e-86	258.0	KOG3158@1|root,KOG3158@2759|Eukaryota,37JDD@33090|Viridiplantae,34MPM@3041|Chlorophyta	3041|Chlorophyta	O	negative regulation of cytokinin-activated signaling pathway	-	-	-	-	-	-	-	-	-	-	-	-	CS
PSC67278.1	3075.A0A087SNF9	1.25e-36	124.0	KOG1780@1|root,KOG1780@2759|Eukaryota,37W4S@33090|Viridiplantae,34N9Y@3041|Chlorophyta	3041|Chlorophyta	A	snRNP Sm proteins	-	-	-	ko:K11099	ko03040,map03040	M00351,M00352,M00354,M00355,M00398	-	-	ko00000,ko00001,ko00002,ko03032,ko03041	-	-	-	LSM
PSC67280.1	3075.A0A087SAH6	3.63e-94	284.0	COG0095@1|root,KOG3159@2759|Eukaryota,3806Y@33090|Viridiplantae,34M09@3041|Chlorophyta	3041|Chlorophyta	H	lipoate-protein ligase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC67282.1	554065.XP_005844200.1	0.0	966.0	KOG0123@1|root,KOG0123@2759|Eukaryota,37JW4@33090|Viridiplantae,34GU3@3041|Chlorophyta	3041|Chlorophyta	A	Binds the poly(A) tail of mRNA	-	-	-	ko:K13126	ko03013,ko03015,ko03018,map03013,map03015,map03018	-	-	-	ko00000,ko00001,ko03019,ko03041	-	-	-	PABP,RRM_1
PSC67284.1	554065.XP_005849123.1	3.83e-22	108.0	2CZK9@1|root,2SAS1@2759|Eukaryota,388JV@33090|Viridiplantae,34MKE@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF563)	-	-	-	-	-	-	-	-	-	-	-	-	DUF563
PSC67285.1	554065.XP_005849547.1	3.44e-10	60.8	COG5070@1|root,KOG1444@2759|Eukaryota,37NZ9@33090|Viridiplantae,34J04@3041|Chlorophyta	3041|Chlorophyta	GOU	GDP-mannose transporter	-	-	-	ko:K15356	-	-	-	-	ko00000,ko02000	2.A.7.13	-	-	TPT
PSC67286.1	554065.XP_005844351.1	1.47e-126	370.0	KOG1471@1|root,KOG1471@2759|Eukaryota,37M0B@33090|Viridiplantae,34K4P@3041|Chlorophyta	3041|Chlorophyta	I	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	-	-	-	-	-	-	-	-	-	-	-	-	CRAL_TRIO
PSC67288.1	554065.XP_005844416.1	1.43e-38	137.0	KOG1471@1|root,KOG1471@2759|Eukaryota,37M0B@33090|Viridiplantae,34K4P@3041|Chlorophyta	3041|Chlorophyta	I	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	-	-	-	-	-	-	-	-	-	-	-	-	CRAL_TRIO
PSC67289.1	554065.XP_005844194.1	1.16e-56	187.0	COG5070@1|root,KOG1444@2759|Eukaryota,37NZ9@33090|Viridiplantae,34J04@3041|Chlorophyta	3041|Chlorophyta	GOU	GDP-mannose transporter	-	-	-	ko:K15356	-	-	-	-	ko00000,ko02000	2.A.7.13	-	-	TPT
PSC67291.1	554065.XP_005843278.1	2.96e-238	660.0	COG0175@1|root,COG0526@1|root,KOG0189@2759|Eukaryota,KOG0191@2759|Eukaryota,37J1M@33090|Viridiplantae,34K13@3041|Chlorophyta	3041|Chlorophyta	EO	Phosphoadenosine phosphosulfate reductase family	-	-	1.8.4.9	ko:K05907	ko00920,ko01120,map00920,map01120	-	R05717	RC00007	ko00000,ko00001,ko01000	-	-	-	PAPS_reduct,Thioredoxin
PSC67292.1	554065.XP_005844305.1	2.52e-35	125.0	COG1382@1|root,KOG3478@2759|Eukaryota,37UI8@33090|Viridiplantae,34IPD@3041|Chlorophyta	3041|Chlorophyta	O	Prefoldin subunit	-	-	-	ko:K04798	-	-	-	-	ko00000,ko03110	-	-	-	Prefoldin_2
PSC67293.1	554065.XP_005844411.1	5.92e-176	524.0	KOG0667@1|root,KOG0667@2759|Eukaryota,37JY4@33090|Viridiplantae,34GP2@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	2.7.12.1	ko:K08825,ko:K18669	ko04111,map04111	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131	-	-	-	Pkinase
PSC67294.1	554065.XP_005844327.1	2.57e-109	330.0	KOG2888@1|root,KOG2888@2759|Eukaryota,37KBI@33090|Viridiplantae,34J87@3041|Chlorophyta	3041|Chlorophyta	S	PRP38 family	-	-	-	ko:K12850	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	PRP38
PSC67295.1	3055.EDP00864	9.49e-67	213.0	2CYAC@1|root,2S35N@2759|Eukaryota,37ZPQ@33090|Viridiplantae,34KJ9@3041|Chlorophyta	3041|Chlorophyta	I	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_24
PSC67296.1	554065.XP_005844381.1	0.0	967.0	COG1204@1|root,COG5407@1|root,KOG0721@2759|Eukaryota,KOG0951@2759|Eukaryota,37RE2@33090|Viridiplantae,34GWE@3041|Chlorophyta	3041|Chlorophyta	AO	DnaJ domains (J-domains) are associated with hsp70 heat-shock system and it is thought that this domain mediates the interaction	-	-	-	ko:K09540	ko03060,ko04141,map03060,map04141	-	-	-	ko00000,ko00001,ko02044,ko03110	3.A.5.8,3.A.5.9	-	-	DnaJ,Sec63
PSC67297.1	554065.XP_005843277.1	5.64e-147	414.0	KOG0440@1|root,KOG0440@2759|Eukaryota,37I90@33090|Viridiplantae,34JRB@3041|Chlorophyta	3041|Chlorophyta	D	Mob1/phocein family	-	-	-	ko:K06685	ko04111,ko04390,ko04391,ko04392,map04111,map04390,map04391,map04392	M00683	-	-	ko00000,ko00001,ko00002	-	-	-	Mob1_phocein
PSC67300.1	554065.XP_005845859.1	6.11e-87	283.0	2CMDV@1|root,2QQ2D@2759|Eukaryota,37IGY@33090|Viridiplantae,34NYN@3041|Chlorophyta	3041|Chlorophyta	S	leucine-rich repeat extensin-like protein	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC67301.1	554065.XP_005845750.1	1.88e-65	238.0	2CMDV@1|root,2QQ2D@2759|Eukaryota,37IGY@33090|Viridiplantae,34NYN@3041|Chlorophyta	3041|Chlorophyta	S	leucine-rich repeat extensin-like protein	-	-	-	-	-	-	-	-	-	-	-	-	-
